,Fcw_ypred,Fcw_yobse,ts
309,1215.1000170205098,1202.0325,1594646970.0
310,1180.2035098933463,1137.0473333333332,1594650570.0
311,1226.2093200692084,1199.3278333333333,1594654170.0
312,1281.4934420573816,1289.6313333333335,1594657770.0
313,1207.1792428046983,1194.1456666666668,1594661370.0
314,1255.802727271127,1255.9023333333332,1594664970.0
315,1332.9905857710178,1353.8801666666666,1594668570.0
316,1350.262019712849,1382.3906666666667,1594672170.0
317,1339.399747404507,1365.1056666666666,1594675770.0
318,1327.6317148825406,1359.6906666666666,1594679370.0
319,1244.7781071812572,1232.531,1594682970.0
320,1243.147283415143,1227.9498333333333,1594686570.0
321,1256.0250012395536,1247.9798333333333,1594690170.0
322,1186.4156557835315,1167.6765,1594693770.0
323,1147.652935839186,1104.9013333333335,1594697370.0
324,1144.9761213789998,1102.3915000000002,1594700970.0
325,1116.8931528824228,1049.9448333333335,1594704570.0
326,1240.0163254731322,1230.6856666666667,1594708170.0
327,1049.988715102835,1009.8656666666666,1594711770.0
328,1947.5233547285693,1966.347,1594715370.0
329,1832.3023849731112,1801.927,1594718970.0
330,1985.9820528160676,1965.5048333333332,1594722570.0
331,2483.4130274957233,2420.8245,1594726170.0
332,2425.44899655513,2373.516666666667,1594729770.0
333,2491.9013688960013,2436.2850000000003,1594733370.0
334,2571.404963184374,2529.8154999999997,1594736970.0
335,2907.5061011519037,2943.9226666666664,1594740570.0
336,2853.529755237187,2800.5585,1594744170.0
337,2970.3361883203966,2967.915,1594747770.0
338,2963.053597253208,2959.2533333333336,1594751370.0
339,2954.5738916411,2950.697333333333,1594754970.0
340,2955.089514646239,2954.9898333333335,1594758570.0
341,2953.0529181079014,2958.6168333333335,1594762170.0
342,2941.1799668802264,2933.5181666666667,1594765770.0
343,2939.745315817852,2927.1816666666664,1594769370.0
344,2967.236131877714,2977.902666666667,1594772970.0
345,2977.02739897407,2980.2375,1594776570.0
346,2976.7093976920514,2996.500666666667,1594780170.0
347,2479.4050315611403,2648.7235,1594783770.0
348,918.9041516020468,594.8716666666667,1594787370.0
349,922.6050119449812,810.0968333333333,1594790970.0
350,920.6635537624054,927.3685,1594794570.0
351,1586.0248382343539,1710.8615,1594798170.0
352,2475.285496213424,2457.675166666667,1594801770.0
353,2488.1578238501183,2462.1626666666666,1594805370.0
354,3006.8342825426603,2994.6136666666666,1594808970.0
355,3065.4836438776783,3080.3635,1594812570.0
356,3045.13638517076,3075.937,1594816170.0
357,3047.4358350915218,3066.324333333333,1594819770.0
358,3051.9491228687216,3075.557333333333,1594823370.0
359,3052.9976891101815,3072.2336666666665,1594826970.0
360,3041.6786829078537,3055.4293333333335,1594830570.0
361,2106.140869898477,2336.137666666667,1594834170.0
362,1024.3934416448344,1019.4758333333334,1594837770.0
363,1028.6018562224224,1025.3113333333333,1594841370.0
364,1025.2863755449835,1025.3863333333334,1594844970.0
365,1025.1136340527612,1039.6921666666667,1594848570.0
