time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual,sup_P_err.y
415.50648985312506,523326.272222416,148.08090059122782,0.049999823164258377,13307.061077584047
447.1507417389045,523327.9054060486,148.08016340249006,0.04999889956592753,13305.427893951477
498.61757706370247,523327.3713813981,148.08040445282924,0.049999201564440154,13305.96191860194
550.0844123885004,523326.3530853349,148.08086409306753,0.049999777434474854,13306.980214665178
601.5512477132983,523326.06668947556,148.0809933651825,0.04999993939976073,13307.2666105245
653.0180830380962,523326.07829791534,148.08098812479423,0.04999993283461595,13307.255002084712
736.7805954745775,523326.1499953064,148.0809557618817,0.04999989228738977,13307.183304693666
820.5431079110588,523326.0437659173,148.08100371198526,0.04999995236363988,13307.289534082753
904.3056203475401,523325.9604406537,148.08104132349195,0.049999999486921944,13307.372859346331
1000.0,523325.9422402543,148.08104953883142,0.05000000977988469,13307.391059745743
