,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos,ts,Fcw_ypred
951,402783.3333,319299.8333,0,0,0,28,284.8375463,0.001,0.001,0.001,1,1596958170,2.72E+02
952,401016.6667,317809.5,0,0,0,28.00001,284.3144907,0.001,0.001,0.001,1,1596961770,2.72E+02
953,428866.6667,345413.5,0,0,0,28.000065,285.33375,0.001,0.001,0.001,1,1596965370,2.72E+02
954,465766.6667,382769.5,0,0,0,28.000065,284.7443981,0.001,0.001,0.001,1,1596968970,2.72E+02
955,466983.3333,384013.5,0,0,0,28,283.8780093,0.001,0.001,0.001,1,1596972570,2.72E+02
956,446083.3333,363238.1667,0,0,0,28.00006667,287.0740741,0.001,0.001,0.001,1,1596976170,2.72E+02
957,446416.6667,363094,0,0,0,28,287.9184722,0.001,0.001,0.001,1,1596979770,2.72E+02
958,478750,395529.6667,0,0,0,28.00007333,284.8493981,0.001,0.001,0.001,1,1596983370,2.72E+02
959,455783.3333,379629.1667,0,0,0,22.26,270.2466204,0.001,0.001,0.001,1,1596986970,1.96E+02
966,496050,431915.8333,0,11.06793797,23.58473853,26.46881722,630.8552778,0.001,1,1,1,1597012170,4.89E+02
967,411600,317781.5,1.013192556,30.41071333,30.43383667,30.43091833,907.6612037,1,1,1,1,1597015770,8.94E+02
968,464533.3333,325086.6667,23.37246367,32.60797667,32.60476333,32.61397667,1086.576898,1,1,1,1,1597019370,1.04E+03
969,468316.6667,318229.1667,32.456215,32.45678667,32.45577333,32.45505167,1166.264398,1,1,1,1,1597022970,1.18E+03
970,465600,315480.3333,31.9562,31.960535,31.95905167,31.958515,1130.180556,1,1,1,1,1597026570,1.15E+03
971,478300,317997.6667,31.650605,31.65008833,31.650835,31.64855333,1082.727731,1,1,1,1,1597030170,1.10E+03
972,477916.6667,318098.8333,30.59227667,30.59237,30.59078833,30.589545,1014.131759,1,1,1,1,1597033770,1.03E+03
973,475350,315509.1667,30.46831667,30.46804,30.47010667,30.472095,995.2076852,1,1,1,1,1597037370,1.02E+03
974,476450,316188.5,30.5764,30.57584833,30.57615833,30.57563,1014.022917,1,1,1,1,1597040970,1.03E+03
975,479300,319183.6667,30.64640833,30.64471,30.64625167,30.64571833,1013.965833,1,1,1,1,1597044570,1.03E+03
976,474483.3333,314221.6667,31.15173167,31.15175,31.15200833,31.15063333,1046.181296,1,1,1,1,1597048170,1.07E+03
977,481633.3333,321339.8333,30.89994333,30.90031833,30.90009833,30.89978333,1029.855833,1,1,1,1,1597051770,1.05E+03
978,475033.3333,315002.3333,29.72694333,29.72889667,29.72977833,29.72922667,950.1905093,1,1,1,1,1597055370,9.72E+02
979,482716.6667,322640.6667,29.66090833,29.65877167,29.658535,29.65850667,943.798287,1,1,1,1,1597058970,9.67E+02
980,477783.3333,317736.5,30.00696,30.00640167,30.00596,30.00461167,970.1487037,1,1,1,1,1597062570,9.91E+02
981,481333.3333,349334.1667,28.18621667,6.1074325,28.19388,28.19417833,768.2981481,1,1,1,1,1597066170,7.22E+02
982,453000,327850.1667,28.001335,0,28.00110667,28.00119167,723.5273611,1,0.001,1,1,1597069770,7.30E+02
983,446200,313802.1667,28.000635,0,28.00055,28.000475,704.7729167,1,0.001,1,1,1597073370,7.12E+02
984,448450,363873.8333,3.693036667,0,27.697285,27.70049,590.2441667,1,0.001,1,1,1597076970,5.34E+02
985,447950,377937.3333,0,0,27.38337667,27.38271,566.3575926,0.001,0.001,1,1,1597080570,5.43E+02
986,457666.6667,387586.6667,0,0,27.454005,27.45489833,568.9149537,0.001,0.001,1,1,1597084170,5.45E+02
987,453183.3333,388180,0,0,18.91252533,27.01821,483.9570833,0.001,0.001,1,1,1597087770,4.24E+02
990,461016.6667,411183.8333,0,8.789839111,11.55892431,24.52209742,492.8787037,0.001,1,1,1,1597098570,2.47E+02
991,430233.3333,321585.5,0,31.73695167,31.73637833,31.73664833,921.3131944,0.001,1,1,1,1597102170,9.22E+02
992,462816.6667,322425.6667,28.60064006,29.09070667,29.08584333,29.08427833,972.424213,1,1,1,1,1597105770,9.86E+02
993,465200,320052.5,24.55165783,28.88485333,28.884675,28.88503833,911.705787,1,1,1,1,1597109370,8.81E+02
994,460150,340132.8333,0,30.55548667,30.555575,30.55556833,841.7400926,0.001,1,1,1,1597112970,8.54E+02
995,452216.6667,332104,0,29.922005,29.92174167,29.922005,816.9040278,0.001,1,1,1,1597116570,8.27E+02
996,449550,329586.8333,0,29.87726,29.87726,29.87726,811.2122222,0.001,1,1,1,1597120170,8.25E+02
997,467483.3333,344502.3333,3.053169,30.53169,30.53169,30.53169,858.0988889,1,1,1,1,1597123770,8.48E+02
998,467266.6667,317173.3333,29.39112167,29.39112167,29.39112167,29.39112167,966.8474537,1,1,1,1,1597127370,9.82E+02
999,463133.3333,313252.6667,29.23455167,29.23455167,29.23455167,29.23455167,954.3485648,1,1,1,1,1597130970,9.72E+02
1000,464100,314178.1667,29.39451167,29.39451167,29.39451167,29.39451167,969.4330093,1,1,1,1,1597134570,9.83E+02
1001,466933.3333,316883.6667,29.23443167,29.23443167,29.23443167,29.23443167,958.4755556,1,1,1,1,1597138170,9.72E+02
1002,491050,340842,29.12953333,29.12937333,29.12953333,29.12953333,953.0359722,1,1,1,1,1597141770,9.64E+02
1003,473850,326591.6667,26.80000736,29.23637167,29.23637167,29.23637167,948.8665278,1,1,1,1,1597145370,9.38E+02
1004,470600,350925.8333,0,30.99965,30.99965,30.99965,871.2148611,0.001,1,1,1,1597148970,8.73E+02
1005,438750,318330.3333,0,29.685765,29.685765,29.685765,814.1106019,0.001,1,1,1,1597152570,8.16E+02
1006,438366.6667,324883.5,0,30.22567167,30.22567167,24.68429853,777.7049537,0.001,1,1,1,1597156170,7.67E+02
1007,487383.3333,402690.6667,0,36.346735,36.346735,0,771.6641667,0.001,1,1,0.001,1597159770,7.52E+02
1008,483800,404036.8333,0,37.12323333,37.12323333,0,799.6319907,0.001,1,1,0.001,1597163370,7.74E+02
1009,456300,375984,0,37.1796,37.1796,0,799.3393519,0.001,1,1,0.001,1597166970,7.75E+02
1010,419866.6667,338629,0,34.845655,34.845655,0,737.148287,0.001,1,1,0.001,1597170570,7.18E+02
1011,400600,319950,0,29.90230333,29.902325,0,612.5531944,0.001,1,1,0.001,1597174170,5.96E+02
1014,489733.3333,425781.8333,0,0,18.21702069,26.54480158,534.1690741,0.001,0.001,1,1,1597184970,4.07E+02
1015,437300,339178.1667,0,19.80505217,31.271135,31.271135,785.6147685,0.001,1,1,1,1597188570,7.33E+02
1016,425150,325189,0,27.14752167,27.14752167,27.14752167,736.4389352,0.001,1,1,1,1597192170,7.48E+02
1017,440433.3333,340567.3333,0,27.61057,27.61057,27.61057,753.5739352,0.001,1,1,1,1597195770,7.68E+02
1018,433083.3333,332841.8333,0,27.50987833,27.50987833,27.50987833,750.8703704,0.001,1,1,1,1597199370,7.63E+02
1019,442666.6667,347366.8333,0,27.14884333,27.14884333,27.14884333,738.33625,0.001,1,1,1,1597202970,7.58E+02
1020,455933.3333,366565.6667,0,26.73272833,26.73272833,26.73272833,747.639537,0.001,1,1,1,1597206570,7.52E+02
1021,469400,384272.8333,0,27.01511833,26.78208833,26.78208833,756.8981944,0.001,1,1,1,1597210170,7.66E+02
1022,470200,384028.1667,0,27.00463,27.00463,27.00463,766.9870833,0.001,1,1,1,1597213770,7.70E+02
1023,435816.6667,352184.6667,0,27.15264167,27.03242833,27.03242833,781.7203704,0.001,1,1,1,1597217370,7.78E+02
1024,426450,338165,0,28.26787333,28.26787333,28.26787333,812.1411574,0.001,1,1,1,1597220970,8.17E+02
1025,441050,340900,0,30.41859833,30.41859833,30.41859833,888.7131944,0.001,1,1,1,1597224570,8.83E+02
1026,433550,324942.5,0,31.750595,31.750595,31.750595,930.7321759,0.001,1,1,1,1597228170,9.23E+02
1027,440783.3333,331916.6667,0,31.4486,31.4486,31.4486,912.5466204,0.001,1,1,1,1597231770,9.10E+02
1028,445816.6667,342838.3333,0,30.39092833,30.39101,30.39092833,883.844537,0.001,1,1,1,1597235370,8.77E+02
1029,441316.6667,344429.5,0,28.85002167,28.85002167,28.85002167,825.9851852,0.001,1,1,1,1597238970,8.25E+02
1030,435583.3333,357220,0,3.865530278,31.82025333,31.82025333,693.8179167,0.001,1,1,1,1597242570,6.47E+02
1031,447166.6667,378211.8333,0,0,33.38269333,33.38269333,715.4620833,0.001,0.001,1,1,1597246170,6.93E+02
1032,452150,384345,0,0,33.76305833,33.76305833,733.1991667,0.001,0.001,1,1,1597249770,7.03E+02
1033,439133.3333,371484.3333,0,0,33.807775,33.807775,732.5373611,0.001,0.001,1,1,1597253370,7.04E+02
1034,411566.6667,342375.6667,0,0,31.68977667,31.68977667,682.8363426,0.001,0.001,1,1,1597256970,6.52E+02
1035,419500,343127.1667,0,0,29.11340667,29.11340667,611.1129167,0.001,0.001,1,1,1597260570,5.81E+02
1038,470966.6667,398886.1667,0,14.17949214,25.15716347,25.61456644,674.2897222,0.001,1,1,1,1597271370,4.92E+02
1039,423316.6667,333507.3333,0,27.446685,27.446685,27.446685,780.5473148,0.001,1,1,1,1597274970,7.81E+02
1040,448750,332363.5,19.63984847,27.85712833,27.85712833,27.85712833,898.9309722,1,1,1,1,1597278570,8.15E+02
1041,462350,336299,27.78779333,27.78779333,27.78779333,27.78779333,951.9706019,1,1,1,1,1597282170,9.57E+02
1042,442150,316565.3333,27.33705667,27.33705667,27.33705667,27.33705667,922.0496759,1,1,1,1,1597285770,9.28E+02
1043,452633.3333,318967.3333,26.90297167,26.90297167,26.90297167,26.90297167,853.7959259,1,1,1,1,1597289370,8.70E+02
1044,462450,334042,26.739555,26.739555,26.739555,26.739555,867.09125,1,1,1,1,1597292970,8.78E+02
1045,453083.3333,329326.8333,26.72233667,26.72233667,26.72233667,26.72233667,894.0425926,1,1,1,1,1597296570,8.94E+02
1046,431683.3333,312413.6667,27.56211,27.56211,27.56211,27.56211,954.8039352,1,1,1,1,1597300170,9.64E+02
1047,326050,211140.6667,27.06234667,27.06234667,27.06234667,27.06234667,937.5946296,1,1,1,1,1597303770,9.47E+02
1048,345966.6667,231786.1667,27.00240833,27.00240833,27.00240833,27.00240833,943.0998611,1,1,1,1,1597307370,9.46E+02
1049,342516.6667,228992.6667,27.00455333,27.00455333,27.00455333,27.00455333,942.5803241,1,1,1,1,1597310970,9.48E+02
1050,313283.3333,196556.3333,27.860535,27.91717667,17.68083633,27.91717667,890.840787,1,1,1,1,1597314570,7.45E+02
1051,353100,254152.5,28.278735,29.02595333,0,28.75827333,821.6641667,1,1,0.001,1,1597318170,8.15E+02
1052,428850,327763.6667,30.13723833,30.13723833,0,30.13723833,874.2524537,1,1,0.001,1,1597321770,8.70E+02
1053,433983.3333,325737.8333,30.61539,30.61539,0,30.61539,884.5626852,1,1,0.001,1,1597325370,8.77E+02
1054,417916.6667,321513.6667,28.86097833,28.86097833,0,28.86097833,838.1427315,1,1,0.001,1,1597328970,8.27E+02
1055,410650,317376,28.392045,28.392045,0,28.392045,822.8617593,1,1,0.001,1,1597332570,8.14E+02
1056,419016.6667,325752,28.24091333,28.24091333,0,28.24091333,814.3083796,1,1,0.001,1,1597336170,8.07E+02
1057,426666.6667,333448.5,28.16051833,28.16051833,0,28.16061833,812.0726389,1,1,0.001,1,1597339770,8.04E+02
1058,419150,325839.1667,28.06394167,28.06394167,0,28.06394167,809.147037,1,1,0.001,1,1597343370,8.00E+02
1059,432550,327952.1667,27.69461667,21.69411639,0,27.69461667,725.4798611,1,1,0.001,1,1597346970,6.60E+02
1062,419616.6667,357956.6667,18.91357333,9.456786667,0,16.15534389,539.6465741,1,1,0.001,1,1597357770,2.63E+02
1063,415900,325492,28.18936667,28.18936667,0,28.18936667,824.0621296,1,1,0.001,1,1597361370,8.10E+02
1064,445716.6667,329687.3333,27.47043833,27.47051333,23.80771322,27.47051333,924.2230093,1,1,1,1,1597364970,9.07E+02
1065,451033.3333,329066.1667,27.11756167,27.11756167,27.11756167,27.11756167,918.0935648,1,1,1,1,1597368570,9.27E+02
1066,448083.3333,325883,26.851685,26.851685,26.851685,26.851685,899.6718981,1,1,1,1,1597372170,9.08E+02
1067,452150,326027,26.903515,26.903515,26.903515,26.903515,886.4752778,1,1,1,1,1597375770,8.98E+02
1068,452066.6667,326764,26.99236833,26.99236833,26.99236833,26.99236833,896.1013889,1,1,1,1,1597379370,9.07E+02
1069,455900,327647.6667,27.506635,27.467605,27.467605,27.467605,918.9169444,1,1,1,1,1597382970,9.29E+02
1070,452666.6667,325058.1667,28.309925,28.309925,28.309925,28.309925,975.505787,1,1,1,1,1597386570,9.85E+02
1071,449000,327820.6667,27.564215,27.564215,27.564215,27.564215,957.2149074,1,1,1,1,1597390170,9.58E+02
1072,439816.6667,321282.1667,27.18903667,27.18903667,27.18903667,27.18903667,934.4178704,1,1,1,1,1597393770,9.43E+02
1073,436650,318026.8333,27.39415333,27.39415333,27.39415333,27.39415333,949.7259722,1,1,1,1,1597397370,9.56E+02
1074,434816.6667,316695.1667,27.26772667,27.26772667,27.26772667,27.26772667,944.3453241,1,1,1,1,1597400970,9.50E+02
1075,437966.6667,320327.1667,27.08562,27.08560167,27.08560167,27.08560167,927.6278241,1,1,1,1,1597404570,9.40E+02
1076,447066.6667,328284.3333,27.20229333,27.20229333,27.20229333,27.20229333,933.8824537,1,1,1,1,1597408170,9.43E+02
1077,460716.6667,343575.3333,27.34999333,27.34999333,27.34999333,27.34999333,953.6868519,1,1,1,1,1597411770,9.58E+02
1078,452650,336820.1667,27.36138333,27.36138333,27.36137333,27.36137333,961.6032407,1,1,1,1,1597415370,9.63E+02
1079,451050,349624.3333,28.05614167,28.05614167,13.09286611,28.05614167,896.4095833,1,1,1,1,1597418970,7.84E+02
1080,453833.3333,354224.8333,29.85789333,29.85789333,0,29.85789333,870.6077315,1,1,0.001,1,1597422570,8.61E+02
1081,453833.3333,354412,29.45967333,29.45896167,0,29.45896167,860.3926389,1,1,0.001,1,1597426170,8.45E+02
1082,449066.6667,354789,28.52694833,28.52694833,0,28.52694833,825.1095833,1,1,0.001,1,1597429770,8.17E+02
1083,442166.6667,353428,27.31977833,27.31977833,0,27.31977833,778.4300926,1,1,0.001,1,1597433370,7.78E+02
1086,471550,401258.6667,23.602239,12.238198,0,21.4168465,616.2238889,1,1,0.001,1,1597444170,4.10E+02
1087,412483.3333,321311.6667,27.11353,27.11357167,0,27.11357167,773.5046759,1,1,0.001,1,1597447770,7.64E+02
1088,426216.6667,332277.3333,27.76052667,27.76052667,0,27.76052667,792.1311574,1,1,0.001,1,1597451370,7.86E+02
1089,435216.6667,343547.8333,27.83882333,27.83882333,0,27.83882333,803.3907407,1,1,0.001,1,1597454970,7.94E+02
1090,434383.3333,345210.5,27.62321167,27.62321167,0,27.62321167,792.9753704,1,1,0.001,1,1597458570,7.90E+02
1091,441216.6667,347380.8333,28.41058833,28.41058833,0,28.41058833,826.1732407,1,1,0.001,1,1597462170,8.13E+02
1092,452500,356467.6667,29.05774,29.05774,0,29.05774,843.2735185,1,1,0.001,1,1597465770,8.35E+02
1093,468716.6667,362471.5,31.405235,31.405235,0,31.405235,922.0150926,1,1,0.001,1,1597469370,9.13E+02
1094,477200,363991.1667,28.303275,28.30337333,22.17089875,28.30330167,953.2252315,1,1,1,1,1597472970,9.20E+02
1095,471900,358941.5,27.00480667,27.00480667,27.00480667,27.00480667,946.7005093,1,1,1,1,1597476570,9.50E+02
1096,473416.6667,356813.6667,27.06098167,27.38998833,27.38998833,27.38998833,955.5856481,1,1,1,1,1597480170,9.57E+02
1097,468900,348986.6667,27.68177167,27.68177167,27.68177167,27.68177167,968.3207407,1,1,1,1,1597483770,9.70E+02
1098,444366.6667,326012,27.49764833,27.49764833,27.49764833,27.49764833,956.1342593,1,1,1,1,1597487370,9.63E+02
1099,438416.6667,319082.5,27.30689833,27.25712833,27.25712833,27.25712833,939.411713,1,1,1,1,1597490970,9.46E+02
1100,443450,352544.6667,27.877715,27.877715,1.883355111,27.877715,828.6304167,1,1,1,1,1597494570,7.97E+02
1101,442266.6667,356713.1667,27.172175,27.172175,0,17.66191375,699.9355093,1,1,0.001,1,1597498170,6.06E+02
1102,449683.3333,390725.8333,30.47864167,30.47864167,0,0,639.5874074,1,1,0.001,0.001,1597501770,6.31E+02
1103,441983.3333,381785,31.15759333,31.15759333,0,0,655.9477778,1,1,0.001,0.001,1597505370,6.46E+02
1104,432066.6667,372266.1667,31.13157,31.13157,0,0,654.0764352,1,1,0.001,0.001,1597508970,6.46E+02
1105,423766.6667,362891.6667,31.142615,31.142615,0,0,654.3292593,1,1,0.001,0.001,1597512570,6.45E+02
1106,459483.3333,419979.8333,29.93491667,7.483729167,0,0,417.1568519,1,1,0.001,0.001,1597516170,3.17E+02
1107,475300,445197.3333,31.12943333,0,0,0,348.2851852,1,0.001,0.001,0.001,1597519770,3.34E+02
1108,498683.3333,468127.6667,16.86112125,0,0,0,264.0016204,1,0.001,0.001,0.001,1597523370,1.63E+02
1111,407566.6667,342593,0,0,27,0,263.4863426,0.001,0.001,1,0.001,1597534170,2.70E+02
1112,365433.3333,318503.6667,0,0,28.31346667,0,305.9925,0.001,0.001,1,0.001,1597537770,2.95E+02
1113,372083.3333,318937.6667,0,0,30.574605,0,326.9048148,0.001,0.001,1,0.001,1597541370,3.19E+02
1114,299266.6667,250058.3333,0,0,29.10832667,0,315.325463,0.001,0.001,1,0.001,1597544970,3.03E+02
1115,382516.6667,334578,0,0,28.53281167,0,310.3522685,0.001,0.001,1,0.001,1597548570,2.97E+02
1116,397800,355801.6667,0,0,19.1867585,0,265.9400926,0.001,0.001,1,0.001,1597552170,1.84E+02
1124,584133.3333,541927.6667,0,0,0,28.00483,307.92625,0.001,0.001,0.001,1,1597580970,2.93E+02
1125,531216.6667,488238.3333,0,0,0,28.366065,314.2415278,0.001,0.001,0.001,1,1597584570,2.97E+02
1126,469250,423914.8333,0,0,0,29.21584333,324.3222685,0.001,0.001,0.001,1,1597588170,3.06E+02
1127,428650,381061.8333,0,0,0,29.68196333,326.5631481,0.001,0.001,0.001,1,1597591770,3.11E+02
1133,487000,440972.8333,8.4469875,5.631325,0,18.502925,395.9727778,1,1,0.001,1,1597613370,1.70E+02
1134,430316.6667,329108.8333,29.34000167,29.34000167,0,29.34000167,847.8986111,1,1,0.001,1,1597616970,8.38E+02
1135,437250,328863,27.69738,27.69738,0,27.69738,750.2825,1,1,0.001,1,1597620570,7.54E+02
1136,462166.6667,352907.5,27.7505,27.7505,0,27.7505,744.2624074,1,1,0.001,1,1597624170,7.54E+02
1137,485183.3333,376996.6667,27.89695667,27.89695667,0,27.89695667,756.5412037,1,1,0.001,1,1597627770,7.63E+02
1138,474033.3333,366117.1667,27.81158667,27.81158667,0,27.81158667,756.3962963,1,1,0.001,1,1597631370,7.60E+02
1139,480016.6667,374710.6667,28.06323,28.06315333,1.525015083,28.06315333,786.5932407,1,1,1,1,1597634970,7.76E+02
1140,471883.3333,331641,28.35872,28.35872,28.35872,28.35872,930.1341667,1,1,1,1,1597638570,9.46E+02
1141,476766.6667,339598.1667,28.03324833,28.03324833,27.84962333,28.034355,917.2292593,1,1,1,1,1597642170,9.32E+02
1142,480816.6667,350014.3333,27.60316833,27.60316833,27.60316833,27.60316833,917.2369907,1,1,1,1,1597645770,9.28E+02
1143,468283.3333,342723.1667,27.48596833,27.48596833,27.48596833,27.48596,925.9643981,1,1,1,1,1597649370,9.38E+02
1144,475516.6667,364323.1667,27.23293,19.51693317,27.23293,27.23293,899.4056944,1,1,1,1,1597652970,8.08E+02
1145,436683.3333,377112.3333,26.81532833,0,9.832287056,26.81532833,659.0637037,1,0.001,1,1,1597656570,5.41E+02
1146,434033.3333,352315.3333,27.64689,0,22.11729867,27.64815167,751.8029167,1,0.001,1,1,1597660170,7.25E+02
1147,459866.6667,369458.8333,26.87153333,0,26.87154333,26.87154333,762.562037,1,0.001,1,1,1597663770,7.56E+02
1148,478366.6667,389047.5,27.22592,0,27.226145,27.22597333,776.7362963,1,0.001,1,1,1597667370,7.73E+02
1149,464866.6667,381755.8333,28.72719667,0,6.732977333,28.72719667,638.985463,1,0.001,1,1,1597670970,5.63E+02
1150,444183.3333,374479,27.76664,0,0,27.75538333,581.43625,1,0.001,0.001,1,1597674570,5.53E+02
1151,447700,378009.3333,27.26768,0,0,27.26731,564.3009259,1,0.001,0.001,1,1597678170,5.41E+02
1152,458916.6667,388976.1667,27.471255,0,0,27.46013,566.2078704,1,0.001,0.001,1,1597681770,5.45E+02
1153,458683.3333,390900.5,27.09711,0,0,27.09747833,561.4212037,1,0.001,0.001,1,1597685370,5.39E+02
1154,458383.3333,390032.3333,27.47502167,0,0,27.475245,572.8544444,1,0.001,0.001,1,1597688970,5.48E+02
1155,433200,384577.8333,13.605064,0,0,13.31932828,380.1719907,1,0.001,0.001,1,1597692570,1.37E+02
1158,468950,397004.8333,12.43804039,0,17.57173786,20.220576,600.8795833,1,0.001,1,1,1597703370,2.84E+02
1159,452383.3333,349248.3333,28.69997333,0,28.69848667,28.7004,818.2234259,1,0.001,1,1,1597706970,8.07E+02
1160,461400,365047.5,27.42071833,0,27.35205833,27.34362333,764.5238426,1,0.001,1,1,1597710570,7.65E+02
1161,466483.3333,372555.3333,27.11244167,0,27.29870833,27.29455,768.9223611,1,0.001,1,1,1597714170,7.64E+02
1162,476066.6667,383564.5,27.21297167,0,27.41600333,27.41988667,778.7348611,1,0.001,1,1,1597717770,7.72E+02
1163,477816.6667,386790.8333,27.46244333,0,27.49331167,27.48672167,789.4409259,1,0.001,1,1,1597721370,7.80E+02
1164,474950,379659.1667,29.00516667,0,29.01549833,29.01560167,849.4471296,1,0.001,1,1,1597724970,8.35E+02
1165,461616.6667,333463.8333,28.54590167,28.15985833,28.405055,28.40177667,975.1521759,1,1,1,1,1597728570,9.88E+02
1166,469600,341175,28.23104333,28.23140167,28.20612333,28.203545,964.7575926,1,1,1,1,1597732170,9.76E+02
1167,467916.6667,338324.5,28.92023333,28.91763833,28.920255,28.92038833,1011.431944,1,1,1,1,1597735770,1.02E+03
1168,454866.6667,327214.5,28.88042833,28.88451167,28.911635,28.91235333,1013.540463,1,1,1,1,1597739370,1.02E+03
1169,457666.6667,330207.5,28.41786,28.418005,28.41856333,28.420975,989.8312037,1,1,1,1,1597742970,9.92E+02
1170,480016.6667,365032,28.88338833,16.36698233,28.88399333,28.88472,934.8893056,1,1,1,1,1597746570,7.92E+02
1171,458550,362819,28.90660667,0,29.05732,29.08780167,856.1291667,1,0.001,1,1,1597750170,8.34E+02
1172,467900,380006.1667,27.68510667,0,27.67444833,27.67476,807.5240741,1,0.001,1,1,1597753770,7.94E+02
1173,448283.3333,341724.1667,27.00833333,0,27.00833333,27.00833333,733.1633333,1,0.001,1,1,1597757370,7.27E+02
1174,468233.3333,369516.3333,28.82438833,0,16.88252611,28.94356667,696.3323611,1,0.001,1,1,1597760970,5.66E+02
1175,452300,361270.3333,32.35774667,0,0,32.35746167,664.0751389,1,0.001,0.001,1,1597764570,6.48E+02
1176,459516.6667,378515.6667,30.42411833,0,0,30.27041167,624.254537,1,0.001,0.001,1,1597768170,6.07E+02
1177,452516.6667,379557.3333,28.528055,0,0,28.552245,595.8339352,1,0.001,0.001,1,1597771770,5.70E+02
1178,462050,392028.3333,27.69808333,0,0,27.699975,571.582037,1,0.001,0.001,1,1597775370,5.51E+02
1179,487250,444907.8333,9.996274639,0,0,10.19511897,321.6868056,1,0.001,0.001,1,1597778970,2.26E+01
1182,446016.6667,385634.1667,9.561450694,0,17.21983625,17.26255289,544.8316667,1,0.001,1,1,1597789770,2.60E+02
1183,425033.3333,329644,29.28431,0,29.33578,29.33145333,856.9759722,1,0.001,1,1,1597793370,8.47E+02
1184,453066.6667,359852.3333,28.58490833,0,28.78504667,28.77981,842.3263426,1,0.001,1,1,1597796970,8.27E+02
1185,442216.6667,353198,27.518175,0,27.51769167,27.517995,795.2355093,1,0.001,1,1,1597800570,7.85E+02
1186,440700,352865,27.81138833,0,27.79524333,27.794915,811.5545833,1,0.001,1,1,1597804170,7.99E+02
1187,471283.3333,352285.5,28.442395,28.38644333,28.39426333,28.39671,1009.615694,1,1,1,1,1597807770,1.02E+03
1188,467933.3333,348162.3333,28.75814,28.74850167,28.74833333,28.747255,1028.318194,1,1,1,1,1597811370,1.04E+03
1189,476583.3333,328949.5,31.30316667,31.32804833,31.46748333,31.32707167,1106.620972,1,1,1,1,1597814970,1.12E+03
1190,487800,348756.1667,29.744205,29.723775,29.77881167,29.796115,1030.970556,1,1,1,1,1597818570,1.04E+03
1191,472866.6667,343013.1667,28.53066333,28.523145,28.50364667,28.50880167,971.8642593,1,1,1,1,1597822170,9.91E+02
1192,471750,349623.5,27.56935333,27.52938833,27.53043167,27.54193167,945.0643056,1,1,1,1,1597825770,9.54E+02
1193,467850,354355,29.31607667,9.283137694,29.31036833,29.328025,882.0469444,1,1,1,1,1597829370,8.14E+02
1194,481600,371557.5,31.52835833,0,31.52898167,31.52917667,928.7891667,1,0.001,1,1,1597832970,9.11E+02
1195,478866.6667,371905,31.239295,0,31.5037,31.50959,928.7316204,1,0.001,1,1,1597836570,9.12E+02
1196,465516.6667,367810.5,29.99792333,0,30.11176,30.08245,882.8789815,1,0.001,1,1,1597840170,8.73E+02
1197,447816.6667,360474.5,27.84634,0,27.92819,27.95780167,811.5251852,1,0.001,1,1,1597843770,8.05E+02
1198,455566.6667,371976.6667,27.27358667,0,27.27184167,27.27299,799.3403704,1,0.001,1,1,1597847370,7.86E+02
1199,469916.6667,371745.1667,27.02312167,0,27.01940833,27.021995,750.8943981,1,0.001,1,1,1597850970,7.46E+02
1200,460766.6667,372859.5,31.29674,0,5.739820778,31.30420167,682.1039815,1,0.001,1,1,1597854570,6.25E+02
1201,441466.6667,365697.6667,29.81014167,0,0,29.80701667,618.7906481,1,0.001,0.001,1,1597858170,5.99E+02
1202,431966.6667,364192.6667,26.75102333,0,0,17.39596192,444.885787,1,0.001,0.001,1,1597861770,3.85E+02
1206,502483.3333,444415.6667,0,0,20.86591703,27.99088569,570.6,0.001,0.001,1,1,1597876170,4.78E+02
1207,449900,351143.5,29.48195133,0,31.58834667,31.587615,919.8502778,1,0.001,1,1,1597879770,9.04E+02
1208,453316.6667,354065.3333,29.93617,0,29.93617,29.93593167,874.8112963,1,0.001,1,1,1597883370,8.65E+02
1209,470583.3333,372699.1667,29.960935,0,29.96087667,29.95516833,882.13125,1,0.001,1,1,1597886970,8.69E+02
1210,477933.3333,379803.1667,30.68885,0,30.20717,30.20717,893.6694444,1,0.001,1,1,1597890570,8.84E+02
1211,459016.6667,331322,29.41433333,26.96297389,29.41433333,29.41433333,1020.934537,1,1,1,1,1597894170,1.01E+03
1212,457600,329051,28.776975,28.776975,28.776975,28.776975,1002.971898,1,1,1,1,1597897770,1.01E+03
1213,477033.3333,354080.5,28.47967,28.47929333,28.47929333,28.47929333,1000.894398,1,1,1,1,1597901370,1.01E+03
1214,475650,356539.3333,28.33438333,28.33438333,28.33438333,28.33438333,1000.650926,1,1,1,1,1597904970,1.01E+03
1215,486500,370386.1667,28.14984833,28.14984833,28.14984833,28.14984833,997.6509259,1,1,1,1,1597908570,1.01E+03
1216,448100,329745.3333,28.14708833,28.14708833,28.14708833,28.14708833,999.6761111,1,1,1,1,1597912170,1.00E+03
