,ts,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos
42600,1627623870,300723.3333,249103,0,26.59942,0,26.59942,565.9754166,0.001,1,0.001,1
42630,1627625670,297482.6667,249421.6667,0,26.00335667,0,26.00335667,551.1723055,0.001,1,0.001,1
42660,1627627470,299999.6667,251881.6667,0,26.00101333,0,26.00109333,548.0616111,0.001,1,0.001,1
42690,1627629270,298581.6667,250521.6667,0,26.00174333,0,26.00162333,550.7215371,0.001,1,0.001,1
42720,1627631070,298583.3333,250261,0,26.00066333,0,26.00066333,539.8313518,0.001,1,0.001,1
42780,1627632870,299566.3333,250116.6667,0,26.00094,0,26.00094,555.0396945,0.001,1,0.001,1
42810,1627636470,283710.6667,248409,0,27.34114667,0,0,296.6968463,0.001,1,0.001,0.001
42840,1627638270,287008.6667,251938.6667,0,27.06196,0,0,292.2762583,0.001,1,0.001,0.001
42870,1627640070,281771,247193.3333,0,26.81286667,0,0,287.001713,0.001,1,0.001,0.001
42900,1627641870,287703,253645.6667,0,26.59704667,0,0,284.865787,0.001,1,0.001,0.001
42930,1627643670,283073,248987.3333,0,26.62317667,0,0,280.9903315,0.001,1,0.001,0.001
42960,1627645470,286979.3333,252865,0,26.67179,0,0,279.2659333,0.001,1,0.001,0.001
42990,1627647270,280874,247222.6667,0,26.52025333,0,0,283.0782537,0.001,1,0.001,0.001
43020,1627649070,285648,252778.3333,0,26.19474667,0,0,281.4177333,0.001,1,0.001,0.001
43050,1627650870,281337,248438,0,26.17573667,0,0,274.5612648,0.001,1,0.001,0.001
43080,1627652670,284896.6667,251678.3333,0,26.12217667,0,0,283.5549917,0.001,1,0.001,0.001
43110,1627654470,283709.3333,250782.3333,0,26.04322,0,0,274.4149843,0.001,1,0.001,0.001
43140,1627656270,283276,249942,0,26.00441333,0,0,279.9100954,0.001,1,0.001,0.001
43170,1627658070,283218,250086.6667,0,26.00289333,0,0,280.1941167,0.001,1,0.001,0.001
43200,1627659870,283623,250376,0,26.00376333,0,0,279.1415815,0.001,1,0.001,0.001
43230,1627661670,286054,252806.6667,0,26.00370667,0,0,275.9191463,0.001,1,0.001,0.001
43290,1627663470,285244,251041.6667,0,26.00327,0,0,280.4488611,0.001,1,0.001,0.001
43680,1627688670,348002,237007.6667,0,28,0,0,191.08915,0.001,1,0.001,0.001
43710,1627690470,355729,252084,0,28,0,0,255.8487361,0.001,1,0.001,0.001
43740,1627692270,340046.3333,250549.6667,0,28.00321667,0,0,262.9451556,0.001,1,0.001,0.001
43770,1627694070,338657,250984.6667,0,28.00085333,0,0,267.1633232,0.001,1,0.001,0.001
43800,1627695870,342216.3333,251331.3333,0,28.00246333,0,0,262.7916648,0.001,1,0.001,0.001
43830,1627697670,340451.3333,250057.6667,0,28,0,0,265.3511861,0.001,1,0.001,0.001
43860,1627699470,335532.3333,248207,0,27.35980333,0,0,262.5660241,0.001,1,0.001,0.001
43890,1627701270,326735.6667,252518,0,25,0,0,238.1028333,0.001,1,0.001,0.001
43920,1627703070,321469.6667,247164.6667,0,25,0,0,235.5232028,0.001,1,0.001,0.001
43950,1627704870,326388.3333,252778.6667,0,25,0,0,240.6502407,0.001,1,0.001,0.001
43980,1627706670,355585,258448,0,25,0,0,219.2095333,0.001,1,0.001,0.001
44010,1627708470,369445,267680.3333,0,25,0,0,155.6135204,0.001,1,0.001,0.001
44040,1627710270,373437.6667,277576.6667,0,25,0,0,219.3468565,0.001,1,0.001,0.001
44070,1627712070,384838.3333,290827.6667,0,25,0,0,221.0769944,0.001,1,0.001,0.001
44130,1627713870,398351.3333,301707.6667,0,25,0,0,221.104688,0.001,1,0.001,0.001
44160,1627717470,348756.3333,253327.6667,0,0,25,0,226.0742065,0.001,0.001,1,0.001
44190,1627719270,363396.3333,250522,0,0,25.8,0,222.8199167,0.001,0.001,1,0.001
44220,1627721070,387847.3333,251360.6667,0,0,27.43333333,0,221.6028907,0.001,0.001,1,0.001
44250,1627722870,407436.6667,251446.3333,0,0,28.03333333,0,215.8293657,0.001,0.001,1,0.001
44280,1627724670,411516,251389.6667,0,0,28,0,210.8614648,0.001,0.001,1,0.001
44310,1627726470,410155.3333,249507.6667,0,0,28,0,211.5046056,0.001,0.001,1,0.001
44340,1627728270,391724.3333,260070.3333,0,0,25.14362333,0,120.2250491,0.001,0.001,1,0.001
44370,1627730070,376563,246499.3333,0,0,25,0,191.0981583,0.001,0.001,1,0.001
44400,1627731870,380902.6667,250491.6667,0,0,25,0,118.2377695,0.001,0.001,1,0.001
44430,1627733670,379080.6667,249161.3333,0,0,25,0,185.432037,0.001,0.001,1,0.001
44460,1627735470,378009.6667,247917,0,0,25,0,187.6918352,0.001,0.001,1,0.001
44490,1627737270,382060.3333,251880.6667,0,0,25,0,187.1521528,0.001,0.001,1,0.001
44520,1627739070,374855.6667,244908,0,0,25,0,187.8409055,0.001,0.001,1,0.001
44550,1627740870,378732.3333,248815,0,0,25,0,190.8087732,0.001,0.001,1,0.001
44580,1627742670,383363,253472,0,0,25,0,189.139263,0.001,0.001,1,0.001
44610,1627744470,376100,246325,0,0,25,0,189.0049861,0.001,0.001,1,0.001
44640,1627746270,381279.3333,251360.3333,0,0,25,0,189.4398833,0.001,0.001,1,0.001
44670,1627748070,379109.6667,249306,0,0,25,0,186.8571269,0.001,0.001,1,0.001
44730,1627749870,378126.3333,248582.6667,0,0,25,0,190.5930972,0.001,0.001,1,0.001
45120,1627775070,356308,254341.3333,25,0,0,0,218.4286639,1,0.001,0.001,0.001
45150,1627776870,353877.3333,251100,25,0,0,0,213.9423287,1,0.001,0.001,0.001
45180,1627778670,353964.3333,250782,25,0,0,0,216.8497657,1,0.001,0.001,0.001
45210,1627780470,352025,248812.6667,25,0,0,0,215.1105185,1,0.001,0.001,0.001
45240,1627782270,353818,250954,25,0,0,0,216.3203287,1,0.001,0.001,0.001
45270,1627784070,351534.6667,248467.3333,25,0,0,0,216.289138,1,0.001,0.001,0.001
45300,1627785870,353848.6667,250636.6667,25,0,0,0,107.3505176,1,0.001,0.001,0.001
45330,1627787670,345659.3333,242362,25,0,0,0,35.73772778,1,0.001,0.001,0.001
45360,1627789470,357812.6667,254079.3333,25,0,0,0,201.3674556,1,0.001,0.001,0.001
45390,1627791270,355671.3333,252343.3333,25,0,0,0,215.6364954,1,0.001,0.001,0.001
45420,1627793070,344184.6667,241147,25,0,0,0,214.30305,1,0.001,0.001,0.001
45450,1627794870,335619.3333,232898.6667,25,0,0,0,216.1789435,1,0.001,0.001,0.001
45480,1627796670,362818.6667,260098.6667,25,0,0,0,216.705113,1,0.001,0.001,0.001
45510,1627798470,350897.3333,248409,25,0,0,0,217.3198074,1,0.001,0.001,0.001
45540,1627800270,355468.6667,253155,25,0,0,0,214.8925713,1,0.001,0.001,0.001
45570,1627802070,355932.3333,252922.3333,25,0,0,0,215.1832648,1,0.001,0.001,0.001
45600,1627803870,350983.3333,248467,25,0,0,0,217.3994445,1,0.001,0.001,0.001
45660,1627805670,354254,250840,25,0,0,0,215.6860454,1,0.001,0.001,0.001
46590,1627863270,345081,254659,29.84012667,0,29.84012667,29.84012667,898.5797593,1,0.001,1,1
46620,1627865070,341001.6667,250203,28.40381,0,28.40381,28.40381,833.8851852,1,0.001,1,1
46650,1627866870,349999.6667,253588.6667,28.03401,0,28.03401,28.03401,793.934463,1,0.001,1,1
46680,1627868670,351504.6667,251446.6667,27.95062,0,27.95062,27.95062,787.0421759,1,0.001,1,1
46710,1627870470,350086.6667,251157.3333,27.64165333,0,27.64165333,27.64165333,777.2318796,1,0.001,1,1
46740,1627872270,348581.3333,251418.6667,27.38508667,0,27.38508667,27.38508667,767.0019537,1,0.001,1,1
46770,1627874070,348814.3333,251880.6667,27.30495,0,27.30495,27.30495,763.2837037,1,0.001,1,1
46800,1627875870,346961.6667,249884,27.29498333,0,27.29512667,27.29512667,762.2250556,1,0.001,1,1
46830,1627877670,347656.3333,250752.6667,27.29934,0,27.29934,27.29934,763.034,1,0.001,1,1
46860,1627879470,347338,250347.3333,27.26045667,0,27.26045667,27.26048,763.4118333,1,0.001,1,1
46890,1627881270,347802,250694.6667,27.23271333,0,27.23271333,27.23311,764.9981203,1,0.001,1,1
46920,1627883070,348062,251099.3333,27.17479333,0,27.17467333,27.17467333,756.1408241,1,0.001,1,1
46950,1627884870,344212.3333,250753.3333,26.73530333,0,26.73530333,26.73530333,749.7069074,1,0.001,1,1
46980,1627886670,342448.6667,250347.6667,26.66941667,0,26.66906,26.66906,749.1840093,1,0.001,1,1
47010,1627888470,341928,251881.3333,26.4361,0,26.43664333,26.43664333,745.6266111,1,0.001,1,1
47040,1627890270,340654.3333,250868.6667,26.38535667,0,26.38534667,26.38534667,737.4188611,1,0.001,1,1
47070,1627892070,342159,251909.6667,26.39291333,0,26.39274667,26.39243,743.2412408,1,0.001,1,1
47100,1627893870,337992,250492,25.99308333,0,25.99308333,25.99308333,729.8559815,1,0.001,1,1
47130,1627895670,343114,251533.6667,26.00103667,0,26.00103667,26.00103667,716.0513241,1,0.001,1,1
47160,1627897470,343547.6667,250664.6667,26.00108,0,26.00108,26.00108,720.041787,1,0.001,1,1
47220,1627899270,344996,250433.6667,26.00046,0,26.00050333,26.00050333,714.2144074,1,0.001,1,1
47250,1627902870,304368.6667,254977,0,0,26.32879,26.32879,565.138463,0.001,0.001,1,1
47280,1627904670,300086.3333,250202.6667,0,0,26.13727667,26.13727667,565.0751945,0.001,0.001,1,1
47310,1627906470,297801.6667,247309.6667,0,0,26.00481667,26.00524,551.2206204,0.001,0.001,1,1
47340,1627908270,302749,252517,0,0,26.00357,26.00357,550.9523982,0.001,0.001,1,1
47370,1627910070,302199,251505.6667,0,0,26.00383667,26.00383667,558.669037,0.001,0.001,1,1
47400,1627911870,297859.6667,247338,0,0,26.00256667,26.00256667,555.8117963,0.001,0.001,1,1
47430,1627913670,302777.6667,251766,0,0,26.00356,26.00356,552.0055278,0.001,0.001,1,1
47460,1627915470,302661.3333,251621,0,0,26.00240667,26.00240667,558.8441574,0.001,0.001,1,1
47490,1627917270,298090.6667,247077.3333,0,0,26.00216333,26.00216333,554.2100833,0.001,0.001,1,1
47550,1627919070,302488.3333,251244.3333,0,0,26.00219667,26.00219667,551.9080741,0.001,0.001,1,1
47610,1627922670,283363,248149.3333,0,0,27.00126,0,295.467287,0.001,0.001,1,0.001
47970,1627946070,346932.3333,255932,28.60041667,0,28.60041667,28.60041667,848.0388982,1,0.001,1,1
48000,1627947870,344560.3333,252025.6667,27.24934,0,27.24934,27.24934,780.8057593,1,0.001,1,1
48060,1627949670,354051,250520.6667,27.00001333,0,27.00001333,27.00001333,741.211787,1,0.001,1,1
48090,1627953270,310677.6667,250434,28.82038667,0,0,28.82119,615.8792685,1,0.001,0.001,1
48150,1627955070,305960.6667,248467.3333,27.6186,0,0,27.6186,584.668963,1,0.001,0.001,1
48210,1627958670,355468.6667,253241,27,27,0,27,735.5268518,1,1,0.001,1
48240,1627962270,308854.3333,250145.6667,0,28.63523667,0,28.63527667,607.0118241,0.001,1,0.001,1
48270,1627964070,301476.3333,246991.3333,0,27.26117333,0,27.26145333,573.4491944,0.001,1,0.001,1
48300,1627965870,302286.3333,249045.6667,0,26.28003333,0,26.28003333,553.6115556,0.001,1,0.001,1
48330,1627967670,304051,252112.6667,0,25.88888,0,25.88894333,540.2161667,0.001,1,0.001,1
48360,1627969470,303415,252256.6667,0,25.64087667,0,25.64071333,542.6633704,0.001,1,0.001,1
48390,1627971270,305179.6667,249710.3333,0,26.94954,0,26.94954,563.8161018,0.001,1,0.001,1
48420,1627973070,306858,251272.3333,0,27.26601333,0,27.26601333,577.9796482,0.001,1,0.001,1
48450,1627974870,305990,250521.3333,0,27.79568667,0,27.79526333,591.622963,0.001,1,0.001,1
48480,1627976670,303327.3333,247483,0,28.12733333,0,28.12733333,602.0662407,0.001,1,0.001,1
48510,1627978470,309144.3333,253009,0,28.19001,0,28.18969667,608.1896667,0.001,1,0.001,1
48540,1627980270,307986,252025.6667,0,28.28797333,0,28.28738667,614.4436574,0.001,1,0.001,1
48570,1627982070,307580.6667,251272.6667,0,27.83740667,0,27.83740667,588.5822037,0.001,1,0.001,1
48600,1627983870,306366,250057.3333,0,27.58566333,0,27.58566333,583.6939445,0.001,1,0.001,1
48630,1627985670,306163.6667,250463,0,27.352,0,27.352,577.2275463,0.001,1,0.001,1
48660,1627987470,307177,250984.3333,0,27.09293667,0,27.09293667,571.0215741,0.001,1,0.001,1
48690,1627989270,308912.3333,251966.6667,0,27.00682333,0,27.00682333,564.3755463,0.001,1,0.001,1
48720,1627991070,309838.6667,252027.3333,0,27.00431,0,27.00431,564.9842037,0.001,1,0.001,1
48750,1627992870,309114.6667,251100.3333,0,27.00408,0,27.00408,569.8543518,0.001,1,0.001,1
48780,1627994670,310561.6667,249045.3333,0,27.00231667,0,27.00231667,563.093287,0.001,1,0.001,1
48810,1627996470,312993.6667,251880.6667,0,27.00279333,0,27.00279333,551.3588333,0.001,1,0.001,1
48840,1627998270,311140.6667,249219.3333,0,27.00122,0,27.00122,564.154037,0.001,1,0.001,1
48870,1628000070,310995.6667,252229,0,26.28198333,0,26.28198333,542.6578518,0.001,1,0.001,1
48900,1628001870,309925,251389.3333,0,26.00163333,0,26.00163333,528.4416111,0.001,1,0.001,1
48930,1628003670,309925,251274,0,26.0011,0,26.0011,536.7642407,0.001,1,0.001,1
48960,1628005470,305208,248350.6667,0,25.56726667,0,25.56726667,532.3079167,0.001,1,0.001,1
48990,1628007270,302807,248930,0,25.00146667,0,25.00146667,512.6326019,0.001,1,0.001,1
49050,1628009070,306684,251244.6667,0,25.00121,0,25.00121,510.5778333,0.001,1,0.001,1
49080,1628012670,322309,250174.3333,0,0,0,25,248.0357722,0.001,0.001,0.001,1
49110,1628014470,324508.3333,253414.6667,0,0,0,25,248.8226537,0.001,0.001,0.001,1
49170,1628016270,322048,251533,0,0,0,25,248.9649222,0.001,0.001,0.001,1
49440,1628034270,360388.3333,251910,0,25,0,0,207.0031796,0.001,1,0.001,0.001
49500,1628036070,350261.3333,247742.6667,0,25,0,0,208.9787796,0.001,1,0.001,0.001
49560,1628039670,367997.6667,250695.6667,0,27,0,27,469.9201759,0.001,1,0.001,1
49590,1628043270,346151.6667,297107,0,31.13831333,0,0,330.6634074,0.001,1,0.001,0.001
49620,1628045070,305063.3333,256510.3333,0,31.11961333,0,0,333.4457037,0.001,1,0.001,0.001
49680,1628046870,291146.6667,248437.3333,0,30.10216333,0,0,323.604963,0.001,1,0.001,0.001
49710,1628050470,367998.3333,253010.6667,0,26.79273333,0,26.79273333,470.8923611,0.001,1,0.001,1
49770,1628052270,415219.3333,253154.3333,0,28.4,0,28.4,430.0134352,0.001,1,0.001,1
49800,1628055870,327430,280122,0,30.25776,0,0,320.6051759,0.001,1,0.001,0.001
49830,1628057670,294993.3333,248554.3333,0,29.69720333,0,0,316.3932037,0.001,1,0.001,0.001
49860,1628059470,300781.6667,249884.6667,0,29.45067,0,0,310.7560463,0.001,1,0.001,0.001
49890,1628061270,303355.6667,250058,0,27.73265333,0,0,291.5727898,0.001,1,0.001,0.001
49920,1628063070,310562,253443.3333,0,27.00088667,0,0,277.964587,0.001,1,0.001,0.001
49950,1628064870,299855,249392,0,27.13225,0,0,281.7566528,0.001,1,0.001,0.001
49980,1628066670,300752.3333,250116.3333,0,27.16839333,0,0,282.9981565,0.001,1,0.001,0.001
50010,1628068470,306395.6667,252430.6667,0,27.00277333,0,0,279.3404037,0.001,1,0.001,0.001
50040,1628070270,306828,251157.6667,0,27.00244333,0,0,276.6167713,0.001,1,0.001,0.001
50070,1628072070,307465.6667,251012.6667,0,27.00168667,0,0,270.2417574,0.001,1,0.001,0.001
50100,1628073870,307118.3333,250261.3333,0,27.00172333,0,0,280.0318546,0.001,1,0.001,0.001
50130,1628075670,308073,250984.6667,0,27.00082,0,0,280.5414907,0.001,1,0.001,0.001
50160,1628077470,309260.3333,250057.6667,0,27.00098667,0,0,278.491687,0.001,1,0.001,0.001
50190,1628079270,312530,250230.6667,0,27.00015,0,0,272.4863648,0.001,1,0.001,0.001
50220,1628081070,320110.6667,251013.6667,0,27.0001,0,0,269.2103991,0.001,1,0.001,0.001
50250,1628082870,325522,250491.3333,0,27,0,0,263.5472157,0.001,1,0.001,0.001
50280,1628084670,325290.3333,252344.6667,0,27.00013667,0,0,264.9337852,0.001,1,0.001,0.001
50340,1628086470,319359,249508.3333,0,27.00039,0,0,266.5607852,0.001,1,0.001,0.001
50850,1628118870,338830,256887.3333,0,26.20508667,26.20508667,26.20508667,740.8243704,0.001,1,1,1
50880,1628120670,352749.3333,251476,0,27,27,27,733.9065463,0.001,1,1,1
50910,1628122470,358188,252952.3333,0,27,27,27,718.9205,0.001,1,1,1
50940,1628124270,356714.3333,251446.3333,0,27.00069667,27.0009,27.0009,713.6072222,0.001,1,1,1
50970,1628126070,352546.6667,250896.6667,0,27.07399333,27.07399333,27.07399333,729.7641852,0.001,1,1,1
51000,1628127870,354948,251100,0,27.23799333,27.23799333,27.23799333,733.281713,0.001,1,1,1
51030,1628129670,363165.3333,252200,0,27.7659,27.7659,27.7659,734.6958148,0.001,1,1,1
51060,1628131470,361516,251447.6667,0,27.55789,27.55789,27.55789,724.8868056,0.001,1,1,1
51090,1628133270,357986,251910,0,27.26475333,27.26475333,27.26475333,725.6624259,0.001,1,1,1
51120,1628135070,353183,250781.6667,0,27.29284,27.29284,27.29284,735.7095278,0.001,1,1,1
51150,1628136870,353675.6667,253270.6667,0,27.00319667,27.00319667,27.00319667,731.4428241,0.001,1,1,1
51180,1628138670,350926.3333,250810.3333,0,27.00102,27.00102,27.00102,723.8003796,0.001,1,1,1
51210,1628140470,353241.3333,252576,0,27.00125,27.00125,27.00125,726.4697685,0.001,1,1,1
51240,1628142270,353183,250809.3333,0,27.00071,27.00071,27.00071,727.4475926,0.001,1,1,1
51270,1628144070,355034.3333,251765,0,27.00055667,27.00055667,27.00055667,717.4795,0.001,1,1,1
51300,1628145870,352777.6667,248900.6667,0,27,27,27,712.9985926,0.001,1,1,1
51330,1628147670,356626.6667,252315.6667,0,27.00052,27.00052,27.00052,728.4623796,0.001,1,1,1
51360,1628149470,355555.3333,251852.3333,0,27.00009333,27.00009333,27.00009333,722.3553148,0.001,1,1,1
51390,1628151270,355034,249681.6667,0,27.00023667,27.00023667,27.00023667,708.029037,0.001,1,1,1
51450,1628153070,368085.6667,255961.3333,0,27,27,27,701.8986389,0.001,1,1,1
51480,1628156670,311226.6667,251244.3333,0,0,27.70828333,27.70828333,586.3483704,0.001,0.001,1,1
51510,1628158470,309924.6667,251099.3333,0,0,27.15072,27.15087333,576.7316944,0.001,0.001,1,1
51540,1628160270,309201.6667,249942.6667,0,0,27.02048,27.02048,574.1671111,0.001,0.001,1,1
51570,1628162070,307783.6667,248120,0,0,27.00248667,27.00248667,569.0421111,0.001,0.001,1,1
51600,1628163870,313311.3333,253327.3333,0,0,27.00229667,27.00229667,574.6720648,0.001,0.001,1,1
51630,1628165670,311255.6667,250723.6667,0,0,27.00175,27.00175,568.0610556,0.001,0.001,1,1
51660,1628167470,310765,250463,0,0,27.00183333,27.00169,563.6557315,0.001,0.001,1,1
51690,1628169270,309664.6667,249075,0,0,27.00039667,27.00039667,568.8099445,0.001,0.001,1,1
51720,1628171070,310503.3333,249768.6667,0,0,27.00047333,27.00047333,564.6519074,0.001,0.001,1,1
51750,1628172870,312268.6667,251678,0,0,27.00069,27.00067333,567.3196574,0.001,0.001,1,1
51780,1628174670,310619.3333,250058.3333,0,0,27.00099333,27.00099333,570.7748889,0.001,0.001,1,1
51810,1628176470,310040.6667,249104,0,0,27.00043667,27.00043667,571.9072037,0.001,0.001,1,1
51840,1628178270,309664,249074.3333,0,0,27.00084333,27.00084333,570.2602593,0.001,0.001,1,1
51870,1628180070,309982,249132,0,0,27.00012667,27.00012667,572.0270278,0.001,0.001,1,1
51930,1628181870,314033.3333,252112.3333,0,0,27,27,563.7053982,0.001,0.001,1,1
51960,1628185470,302228.6667,252344.6667,0,0,0,27.00081667,289.7352407,0.001,0.001,0.001,1
51990,1628187270,301331,250290,0,0,0,27.00137333,292.5761759,0.001,0.001,0.001,1
52020,1628189070,301562,250144.6667,0,0,0,27.00209333,293.7225278,0.001,0.001,0.001,1
52050,1628190870,327488.3333,260329.6667,0,0,0,25.37320333,105.1337722,0.001,0.001,0.001,1
52080,1628192670,340827.3333,265018.6667,0,0,0,25,91.08823797,0.001,0.001,0.001,1
52140,1628194470,334954,266870.6667,0,0,0,25.0005,214.8908741,0.001,0.001,0.001,1
52260,1628203470,310069,255325.3333,0,0,29.87020333,29.87020333,651.6548333,0.001,0.001,1,1
52290,1628205270,305353.3333,250377,0,0,29.85879,29.85879,653.1338611,0.001,0.001,1,1
52320,1628207070,306424,251042,0,0,29.24804667,29.24804667,643.1585926,0.001,0.001,1,1
52380,1628208870,308653,252402.3333,0,0,28.85207667,28.85207667,634.0050093,0.001,0.001,1,1
52410,1628212470,356193.3333,254254.3333,0,27.48457,27.48457,27.48457,741.6657778,0.001,1,1,1
52440,1628214270,364641,251186.6667,0,28.00008667,28.00008667,28.00006333,745.4313704,0.001,1,1,1
52470,1628216070,364525.6667,250404.6667,0,28.00046667,28.00046667,28.00046667,729.5072222,0.001,1,1,1
52500,1628217870,363947.3333,253443.3333,0,27.80056333,27.80056333,27.80056333,744.0214259,0.001,1,1,1
52530,1628219670,353732,250174,0,27.00273,27.00273,27.00273,717.1687778,0.001,1,1,1
52590,1628221470,355701,251793.6667,0,27.00169,27.00169,27.00169,726.3891944,0.001,1,1,1
52620,1628225070,310388,250260.6667,0,0,28.68416333,28.68416333,617.4382963,0.001,0.001,1,1
52650,1628226870,305757.6667,247974.6667,0,0,28.42725333,28.42725333,607.2527315,0.001,0.001,1,1
52680,1628228670,304803.3333,247194,0,0,29.23115333,29.23115333,636.1186111,0.001,0.001,1,1
52710,1628230470,309201,254022,0,0,28.89236667,28.89236667,632.6017685,0.001,0.001,1,1
52740,1628232270,302517,249942.6667,0,0,28.31681,28.31681,620.3303241,0.001,0.001,1,1
52770,1628234070,306597,253009,0,0,28.39719333,28.39719333,617.3978611,0.001,0.001,1,1
52800,1628235870,311197.3333,251360.6667,0,0,30.22901333,30.22901333,650.7937315,0.001,0.001,1,1
52830,1628237670,312095.3333,252170.3333,0,0,30.16576667,30.16599333,652.8616667,0.001,0.001,1,1
52860,1628239470,306655,250462.6667,0,0,29.03892333,29.03892333,637.3180555,0.001,0.001,1,1
52890,1628241270,308420.6667,248844,0,0,29.23519667,29.2348,636.7041296,0.001,0.001,1,1
52920,1628243070,309548.3333,252142.3333,0,0,28.61732667,28.61678667,621.83,0.001,0.001,1,1
52950,1628244870,306655,251041.6667,0,0,27.84132667,27.84132667,599.8314259,0.001,0.001,1,1
52980,1628246670,305208.3333,251910.3333,0,0,27.08050333,27.08047,585.6459074,0.001,0.001,1,1
53010,1628248470,302921.6667,251707,0,0,26.43223333,26.43223333,568.9627593,0.001,0.001,1,1
53040,1628250270,301273,251533.6667,0,0,25.92018667,25.92018667,555.8852778,0.001,0.001,1,1
53070,1628252070,299537.3333,250493.3333,0,0,25.55876,25.55876,543.7813056,0.001,0.001,1,1
53100,1628253870,297570,249451,0,0,25.26455,25.26455,538.7544907,0.001,0.001,1,1
53130,1628255670,296643.3333,248814,0,0,25.29609,25.29609,542.0978796,0.001,0.001,1,1
53160,1628257470,295920.3333,247570,0,0,25.22418667,25.22418667,542.2373056,0.001,0.001,1,1
53190,1628259270,301098.6667,253241,0,0,25.13329,25.13329,532.6237963,0.001,0.001,1,1
53220,1628261070,298119.3333,249796.6667,0,0,25.01628,25.01632,533.4232871,0.001,0.001,1,1
53250,1628262870,300290,252314.6667,0,0,25.04305,25.04305,533.3808519,0.001,0.001,1,1
53280,1628264670,299306,251388.3333,0,0,25.18928,25.18928,534.8069352,0.001,0.001,1,1
53310,1628266470,297946.3333,249624.3333,0,0,25.00928333,25.00928333,531.8371482,0.001,0.001,1,1
53340,1628268270,299248,250868.3333,0,0,25.00696667,25.00696667,535.942963,0.001,0.001,1,1
53370,1628270070,301880.6667,253211.6667,0,0,25.00699667,25.00699667,531.4645,0.001,0.001,1,1
53430,1628271870,300491.6667,249334.6667,0,0,25.02671667,25.02671667,531.5408704,0.001,0.001,1,1
53460,1628275470,289033.3333,249769.3333,0,0,0,27.95856333,310.5134444,0.001,0.001,0.001,1
53520,1628277270,287876.6667,246788,0,0,0,27.39271667,307.6934167,0.001,0.001,0.001,1
53790,1628291670,324567.3333,253877.6667,0,0,33.94596333,33.94596333,738.0940463,0.001,0.001,1,1
53820,1628297070,332754.3333,264005,0,0,29.15111667,29.15111667,621.8922778,0.001,0.001,1,1
53850,1628298870,321498.3333,251041.6667,0,0,30.20769667,30.20769667,644.1503982,0.001,0.001,1,1
53880,1628300670,318808.6667,252372.6667,0,0,29.32371333,29.32371333,626.2720648,0.001,0.001,1,1
53910,1628302470,313310.6667,248757,0,0,29.27602,29.27602,623.6533056,0.001,0.001,1,1
53940,1628304270,317130.6667,251938.6667,0,0,29.37806667,29.37806667,631.638287,0.001,0.001,1,1
53970,1628306070,310765,247743.3333,0,0,29.27641667,29.27642,630.7764907,0.001,0.001,1,1
54000,1628307870,313252.6667,252893.3333,0,0,28.99342333,28.99342333,626.7518333,0.001,0.001,1,1
54030,1628309670,307408.3333,250203.3333,0,0,28.54837333,28.54837333,621.2960463,0.001,0.001,1,1
54060,1628311470,303993,248322.6667,0,0,28.01768333,28.01768333,609.0685463,0.001,0.001,1,1
54090,1628313270,307379,253125.3333,0,0,27.57679,27.57679,600.6566018,0.001,0.001,1,1
54120,1628315070,305700,251388.3333,0,0,27.56529,27.56523333,597.5926944,0.001,0.001,1,1
54150,1628316870,305006.6667,250434.3333,0,0,27.78924,27.78932333,599.6368611,0.001,0.001,1,1
54180,1628318670,310764.6667,252257,0,0,28.6433,28.6433,620.765463,0.001,0.001,1,1
54210,1628320470,306308.3333,249711.3333,0,0,27.95458667,27.95458667,599.7848796,0.001,0.001,1,1
54240,1628322270,303674.6667,249537,0,0,27.27342,27.27342,583.643963,0.001,0.001,1,1
54270,1628324070,304137.3333,250348,0,0,27.04735667,27.04735667,578.5428519,0.001,0.001,1,1
54300,1628325870,304571.6667,249681.6667,0,0,27.00194,27.00194667,575.2324537,0.001,0.001,1,1
54330,1628327670,308131,251591,0,0,27.00175667,27.00175667,579.7861111,0.001,0.001,1,1
54360,1628329470,308680.3333,252170.3333,0,0,27.00067667,27.00067667,571.9097963,0.001,0.001,1,1
54390,1628331270,306105.3333,249682.3333,0,0,27.00068333,27.00068333,578.1603055,0.001,0.001,1,1
54420,1628333070,308709.6667,251678.6667,0,0,27.00063333,27.00063333,576.8293981,0.001,0.001,1,1
54450,1628334870,310186,252170.3333,0,0,27.00015,27.00015,575.1928889,0.001,0.001,1,1
54480,1628336670,309114.3333,250637.3333,0,0,27.00003667,27.00003667,571.9138982,0.001,0.001,1,1
54510,1628338470,310561.3333,251503.6667,0,0,27.00015667,27.00015667,572.8367315,0.001,0.001,1,1
54540,1628340270,311054,250896.6667,0,0,27.00008,27.00008,570.4638148,0.001,0.001,1,1
54570,1628342070,311024.6667,251012,0,0,27.00038667,27.00038667,570.4326574,0.001,0.001,1,1
