,ts,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos
46950,1596348870,479500,399827.6667,0,0,25,0,242.9350933,0.001,0.001,1,0.001
46980,1596350670,486733.3333,407030.6667,0,0,25,0,244.9939333,0.001,0.001,1,0.001
47010,1596352470,491733.3333,419416,0,0,25.00042,0,246.1185067,0.001,0.001,1,0.001
47040,1596354270,452600,395631.3333,0,0,26.73414667,0,278.90828,0.001,0.001,1,0.001
47070,1596356070,411100,332379,0,0,27,0,270.5979733,0.001,0.001,1,0.001
47100,1596357870,384466.6667,305788,0,0,27,0,271.0554933,0.001,0.001,1,0.001
47130,1596359670,387266.6667,308708.3333,0,0,27,0,271.3665733,0.001,0.001,1,0.001
47160,1596361470,396700,317968.6667,0,0,27,0,266.8567067,0.001,0.001,1,0.001
47190,1596363270,412633.3333,339814.6667,0,0,25.75532,0,261.2911467,0.001,0.001,1,0.001
47220,1596365070,434200,364728.6667,0,0,25,0,251.4162933,0.001,0.001,1,0.001
47250,1596366870,436733.3333,367506.6667,0,0,25,0,248.98608,0.001,0.001,1,0.001
47280,1596368670,442766.6667,373291.3333,0,0,25,0,251.55228,0.001,0.001,1,0.001
47310,1596370470,444833.3333,375695,0,0,25,0,253.37312,0.001,0.001,1,0.001
47340,1596372270,451933.3333,382725.6667,0,0,25,0,253.10516,0.001,0.001,1,0.001
47370,1596374070,450466.6667,381192,0,0,25,0,247.96968,0.001,0.001,1,0.001
47400,1596375870,446200,377256.3333,0,0,25,0,251.75024,0.001,0.001,1,0.001
47430,1596377670,442133.3333,372280.6667,0,0,25,0,251.2174,0.001,0.001,1,0.001
47460,1596379470,442233.3333,372945,0,0,25,0,250.8971733,0.001,0.001,1,0.001
47520,1596381270,442866.6667,373377.6667,0,0,25,0,249.78128,0.001,0.001,1,0.001
47940,1596408270,438066.6667,347395.3333,28.40947333,28.40947333,28.40947333,0,823.6770267,1,1,1,0.001
47970,1596410070,414300,318606,27.26833333,27.26833333,27.26833333,0,758.7807733,1,1,1,0.001
48000,1596411870,420300,317592.6667,27.23464,27.23464,27.23464,0,743.8069333,1,1,1,0.001
48030,1596413670,455633.3333,356308.3333,27.24563333,27.24563333,27.24563333,0,751.52056,1,1,1,0.001
48060,1596415470,455900,362123.6667,27.00478667,27.00478667,27.00478667,0,750.6201733,1,1,1,0.001
48120,1596417270,462300,370139,27.19585,27.19585,27.19585,0,760.5434667,1,1,1,0.001
48150,1596420870,461033.3333,333970,28.77727,28.77727,28.77727,28.77727,1012.964867,1,1,1,1
48180,1596422670,450433.3333,340219.3333,27.08347,27.08347,27.08347,27.08347,969.3389067,1,1,1,1
48210,1596424470,446266.6667,336024.3333,27.24454667,27.24454667,27.24454667,27.24454667,978.77444,1,1,1,1
48240,1596426270,449033.3333,331019,28.2277,28.2277,28.2277,28.2277,1003.52756,1,1,1,1
48270,1596428070,453533.3333,323436.6667,29.47071,29.47071,29.47071,29.47071,1042.965933,1,1,1,1
48300,1596429870,476033.3333,328239.6667,31.30176,31.30176,31.30176,31.30176,1099.388733,1,1,1,1
48330,1596431670,469766.6667,319733.6667,31.39749333,31.39749333,31.39749333,31.39749333,1101.244013,1,1,1,1
48360,1596433470,466833.3333,316752.6667,31.29678,31.29678,31.29678,31.29678,1089.384707,1,1,1,1
48390,1596435270,461800,311978,31.29124333,31.29124333,31.29124333,31.29124333,1094.705173,1,1,1,1
48420,1596437070,473466.6667,323379.6667,31.29778667,31.29778667,31.29778667,31.29778667,1097.838,1,1,1,1
48450,1596438870,460100,310330.6667,31.26396667,31.26396667,31.26396667,31.26396667,1096.655093,1,1,1,1
48480,1596440670,457466.6667,307754.6667,31.30107333,31.30107333,31.30107333,31.30107333,1094.573667,1,1,1,1
48510,1596442470,476300,326476.3333,31.13899,31.13899,31.13899,31.13899,1079.752987,1,1,1,1
48540,1596444270,474233.3333,324074.3333,30.84307,30.84307,30.84307,30.84307,1059.294227,1,1,1,1
48570,1596446070,483566.6667,333507.6667,30.89827333,30.89827333,30.89827333,30.89827333,1071.01596,1,1,1,1
48600,1596447870,489233.3333,339381.3333,30.83224333,30.83224333,30.83224333,30.83224333,1067.95024,1,1,1,1
48630,1596449670,473633.3333,323553.6667,30.88929667,30.88929667,30.88929667,30.88929667,1062.842573,1,1,1,1
48660,1596451470,471333.3333,321325.6667,30.82154,30.82154,30.82154,30.82154,1065.358187,1,1,1,1
48690,1596453270,472433.3333,322541,30.74044667,30.74044667,30.74044667,30.74044667,1064.345053,1,1,1,1
48720,1596455070,470033.3333,320052,30.70179333,30.70179333,30.70179333,30.70179333,1059.261467,1,1,1,1
48750,1596456870,473300,323320,30.70143667,30.70143667,30.70143667,30.70143667,1053.258827,1,1,1,1
48780,1596458670,473433.3333,323467,30.66289,30.66289,30.66289,30.66289,1056.464547,1,1,1,1
48810,1596460470,473400,323292.6667,30.58150667,30.58150667,30.58150667,30.58150667,1050.912893,1,1,1,1
48870,1596462270,470833.3333,321151.6667,30.60797,30.60797,30.60797,30.60797,1054.67124,1,1,1,1
48900,1596465870,518133.3333,408304.6667,31.10313,31.10313,0,31.10313,908.5562267,1,1,0.001,1
48930,1596467670,507400,397396,31.00761,31.00761,0,31.00761,901.97968,1,1,0.001,1
48960,1596469470,466866.6667,356799.6667,30.78453,30.78453,0,30.78453,898.0845067,1,1,0.001,1
48990,1596471270,440600,330816.3333,30.74884,30.74884,0,30.74884,890.27176,1,1,0.001,1
49020,1596473070,427700,317967.3333,30.74779333,30.74779333,0,30.74779333,894.2163067,1,1,0.001,1
49050,1596474870,424566.6667,314639.6667,30.65041667,30.65041667,0,30.65041667,888.7914,1,1,0.001,1
49110,1596476670,418233.3333,308478.3333,30.45700333,30.45700333,0,30.45700333,873.8883067,1,1,0.001,1
49170,1596480270,370733.3333,310359.3333,0,0,0,27,286.8487067,0.001,0.001,0.001,1
49440,1596498270,440933.3333,340655,28.96166333,28.96166333,0,28.96166333,835.31448,1,1,0.001,1
49470,1596500070,422100,321904.6667,28.66022667,28.66022667,0,28.66022667,821.9651067,1,1,0.001,1
49530,1596501870,431366.6667,331741.3333,29.14045333,29.14045333,0,29.14045333,832.4406533,1,1,0.001,1
49560,1596505470,477100,327169.6667,32.42015667,32.42015667,32.42015667,32.42015667,1154.530067,1,1,1,1
49590,1596507270,468733.3333,323755.6667,31.73386333,31.73386333,31.73386333,31.73401667,1131.262627,1,1,1,1
49620,1596509070,455966.6667,316781.6667,30.67639333,30.67639333,30.67639333,30.67639333,1086.2712,1,1,1,1
49650,1596510870,459500,329688.6667,29.6061,29.6061,29.6061,29.6061,1045.60876,1,1,1,1
49680,1596512670,459066.6667,329052.6667,29.66683,29.66683,29.66683,29.66683,1053.432333,1,1,1,1
49710,1596514470,459700,329660.3333,29.70059333,29.70059333,29.70059333,29.70059333,1056.927013,1,1,1,1
49740,1596516270,457200,327026.6667,29.6647,29.6647,29.6647,29.6647,1056.50608,1,1,1,1
49770,1596518070,457700,327954,29.67839333,29.67839333,29.67839333,29.67839333,1042.032413,1,1,1,1
49800,1596519870,454566.6667,324102.6667,29.62501333,29.62501333,29.62501333,29.62501333,1043.708773,1,1,1,1
49830,1596521670,451866.6667,321788,29.61264667,29.61264667,29.61264667,29.61264667,1039.490947,1,1,1,1
49860,1596523470,445733.3333,315510.6667,29.53296333,29.53296333,29.53296333,29.53296333,1041.493133,1,1,1,1
49890,1596525270,445733.3333,315740.3333,29.49679,29.49679,29.49679,29.49679,1042.522787,1,1,1,1
49920,1596527070,446466.6667,316753.3333,29.46447667,29.46447667,29.46447667,29.46447667,1042.10064,1,1,1,1
49950,1596528870,449900,319790,29.47288333,29.47288333,29.47288333,29.47288333,1035.714587,1,1,1,1
49980,1596530670,463566.6667,333594.6667,29.45375333,29.45375333,29.45375333,29.45375333,1036.49252,1,1,1,1
50010,1596532470,457700,327720.3333,29.44132,29.44132,29.44132,29.44132,1034.888867,1,1,1,1
50040,1596534270,447966.6667,317794.3333,29.23544667,29.23544667,29.23544667,29.23544667,1033.60236,1,1,1,1
50070,1596536070,443700,313802.6667,29.13921,29.13921,29.13921,29.13921,1018.354307,1,1,1,1
50100,1596537870,441566.6667,311515.6667,29.13622667,29.13622667,29.13622667,29.13622667,1024.68072,1,1,1,1
50130,1596539670,438233.3333,307928,29.12437667,29.12437667,29.12437667,29.12437667,1024.092907,1,1,1,1
50160,1596541470,450900,321151,29.07811,29.07811,29.07811,29.07811,1012.496427,1,1,1,1
50220,1596543270,451800,321874,29.06843333,29.06828667,29.06828667,29.06828667,1007.85076,1,1,1,1
50250,1596546870,456066.6667,365944,29.04858333,29.04858333,0,29.04858333,856.2196533,1,1,0.001,1
50280,1596548670,448100,357783.6667,28.88855333,28.88855333,0,28.88855333,851.4210133,1,1,0.001,1
50310,1596550470,444400,354398,28.81115,28.81115,0,28.81115,841.1982133,1,1,0.001,1
50340,1596552270,453733.3333,363716.3333,28.72369667,28.72369667,0,28.72369667,844.22324,1,1,0.001,1
50370,1596554070,476033.3333,385735,28.58556667,28.58556667,0,28.58556667,835.80112,1,1,0.001,1
50400,1596555870,488866.6667,398698.6667,28.59471667,28.59471667,0,28.59471667,838.7120933,1,1,0.001,1
50430,1596557670,467366.6667,377459,28.71140667,28.71140667,0,28.71140667,847.9580667,1,1,0.001,1
50490,1596559470,438333.3333,343432,27.27456667,27.27456667,0,27.27456667,768.47372,1,1,0.001,1
50520,1596563070,438000,377864.3333,28.53628,28.53628,0,0,599.22828,1,1,0.001,0.001
50550,1596564870,442900,382784,28.42594,28.42594,0,0,597.1405067,1,1,0.001,0.001
50580,1596566670,465766.6667,405844.6667,28.39825,28.39825,0,0,596.3149733,1,1,0.001,0.001
50610,1596568470,472333.3333,411834,28.23674,28.23674,0,0,591.7832667,1,1,0.001,0.001
50640,1596570270,458066.6667,398004.3333,28.09987667,28.09987667,0,0,589.1717067,1,1,0.001,0.001
50700,1596572070,447266.6667,387122.3333,27.61293667,27.61293667,0,0,576.7057333,1,1,0.001,0.001
50880,1596582870,518533.3333,489758,0,0,0,36.71541,433.5115867,0.001,0.001,0.001,1
50910,1596586470,416400,326129,30.07334667,30.07334667,0,30.07334667,902.4414933,1,1,0.001,1
50940,1596588270,422266.6667,332264.3333,29.94378333,29.94378333,0,29.94378333,902.0689067,1,1,0.001,1
50970,1596590070,423466.6667,333680.6667,29.93994667,29.93994667,0,29.93994667,900.4337067,1,1,0.001,1
51000,1596591870,411566.6667,321817,29.92648,29.92648,0,29.92648,899.8472,1,1,0.001,1
51030,1596593670,417866.6667,327981.3333,29.81291333,29.81291333,0,29.81291333,896.3192933,1,1,0.001,1
51060,1596595470,427533.3333,337384,29.77300667,29.77300667,0,29.77300667,892.7605867,1,1,0.001,1
51090,1596597270,423166.6667,333189,29.76708667,29.76708667,0,29.76708667,890.9026933,1,1,0.001,1
51120,1596599070,417933.3333,328127,29.72624667,29.72624667,0,29.72624667,887.59496,1,1,0.001,1
51150,1596600870,423133.3333,332987,29.80384,29.80384,0,29.80384,899.5407867,1,1,0.001,1
51180,1596602670,435333.3333,345137.6667,29.77379,29.77379,0,29.77379,897.5592267,1,1,0.001,1
51210,1596604470,450633.3333,360128,29.77201667,29.77201667,0,29.77201667,893.2071867,1,1,0.001,1
51240,1596606270,449366.6667,359145.6667,29.80213333,29.80213333,0,29.80213333,896.88788,1,1,0.001,1
51270,1596608070,447733.3333,358044.6667,29.80731333,29.80731333,0,29.80731333,897.7302133,1,1,0.001,1
51300,1596609870,458200,368259,29.77947,29.77947,0,29.77947,889.9982,1,1,0.001,1
51330,1596611670,462400,372541,29.75906333,29.75906333,0,29.75906333,898.17196,1,1,0.001,1
51360,1596613470,465966.6667,375810,29.74375,29.74375,0,29.74375,895.37868,1,1,0.001,1
51390,1596615270,468233.3333,378183.3333,29.86656667,29.86656667,0,29.86656667,901.2613867,1,1,0.001,1
51420,1596617070,463166.6667,373120,29.90595,29.90595,0,29.90595,902.475,1,1,0.001,1
51450,1596618870,445800,356104.6667,29.93289667,29.93289667,0,29.93289667,900.5498133,1,1,0.001,1
51480,1596620670,442733.3333,352488.3333,29.88748333,29.88748333,0,29.88748333,901.1067333,1,1,0.001,1
51510,1596622470,443500,353211,29.89714,29.89714,0,29.89714,898.2815333,1,1,0.001,1
51540,1596624270,439200,349073.6667,29.82407333,29.82407333,0,29.82407333,898.0754533,1,1,0.001,1
51570,1596626070,436166.6667,345777,29.86210333,29.86210333,0,29.86210333,897.092,1,1,0.001,1
51600,1596627870,446400,356163,29.80804,29.80804,0,29.80804,890.9767067,1,1,0.001,1
51630,1596629670,472400,382407,29.80551333,29.80551333,0,29.80551333,894.1739333,1,1,0.001,1
51660,1596631470,498933.3333,408768,29.79458667,29.79458667,0,29.79458667,890.54588,1,1,0.001,1
51690,1596633270,529733.3333,439786,29.77404333,29.77404333,0,29.77404333,900.9280933,1,1,0.001,1
51720,1596635070,558366.6667,468489.6667,29.77612333,29.77612333,0,29.77612333,893.5542,1,1,0.001,1
51750,1596636870,577733.3333,487500.6667,29.7931,29.7931,0,29.7931,891.19492,1,1,0.001,1
51780,1596638670,578000,488137.6667,29.78681667,29.78681667,0,29.78681667,888.6745467,1,1,0.001,1
51810,1596640470,511266.6667,420833.3333,29.63442,29.63442,0,29.63442,880.1824267,1,1,0.001,1
51870,1596642270,438133.3333,347309.6667,28.00919333,28.00919333,0,28.00919333,828.6893067,1,1,0.001,1
51900,1596645870,412100,352314.6667,29.13197667,0,0,29.13197667,630.2226933,1,0.001,0.001,1
51930,1596647670,390933.3333,331135.6667,29.20610667,0,0,29.20610667,631.98464,1,0.001,0.001,1
51960,1596649470,386333.3333,326854,29.27271,0,0,29.27271,629.9012533,1,0.001,0.001,1
51990,1596651270,387933.3333,328068.6667,29.20623,0,0,29.20623,629.6879867,1,0.001,0.001,1
52020,1596653070,390566.6667,330441.3333,29.15945667,0,0,29.15945667,630.4296133,1,0.001,0.001,1
52050,1596654870,401000,341030,28.95861,0,0,28.95861,627.50016,1,0.001,0.001,1
52110,1596656670,417133.3333,356481.6667,28.84904,0,0,28.84904,617.3110533,1,0.001,0.001,1
52290,1596669270,431833.3333,341724.6667,29.83975333,0,29.83975333,29.83975333,889.4881333,1,0.001,1,1
52320,1596671070,400666.6667,310851,29.79888,0,29.79872,29.79888,891.25736,1,0.001,1,1
52350,1596672870,408233.3333,312992.3333,30.66319,0,30.66319,30.66319,916.2421333,1,0.001,1,1
52380,1596674670,415633.3333,315681.6667,31.46915333,0,31.46915333,31.46915333,947.2499867,1,0.001,1,1
52440,1596676470,425266.6667,325116.6667,31.45432,0,31.45432,31.45432,944.9668667,1,0.001,1,1
52470,1596680070,440066.6667,320052.3333,28.82639,28.82639,28.82639,28.82639,1032.81304,1,1,1,1
52500,1596681870,428466.6667,308363,28.60226,28.60226,28.60226,28.60226,1022.788107,1,1,1,1
52530,1596683670,436033.3333,315972.6667,28.52933667,28.52933667,28.52933667,28.52933667,1018.694507,1,1,1,1
52560,1596685470,441333.3333,321410,28.47312333,28.47312333,28.47312333,28.47312333,1013.025813,1,1,1,1
52590,1596687270,447433.3333,327575.6667,28.5503,28.5503,28.5503,28.5503,1020.52692,1,1,1,1
52620,1596689070,446966.6667,326766,28.54948333,28.54948333,28.54948333,28.54946667,1020.31076,1,1,1,1
52650,1596690870,445733.3333,325925,28.51095667,28.51095667,28.51095667,28.51095667,1017.525973,1,1,1,1
52680,1596692670,450500,330469.3333,28.53140667,28.53140667,28.53140667,28.53140667,1020.394387,1,1,1,1
52710,1596694470,453766.6667,333881.6667,28.55786667,28.55786667,28.55788333,28.55786667,1016.5624,1,1,1,1
52740,1596696270,450900,330904.3333,28.53589,28.53589,28.53589,28.53589,1020.929747,1,1,1,1
52770,1596698070,448666.6667,328299.6667,28.57528,28.57528,28.57528,28.57528,1021.255573,1,1,1,1
52800,1596699870,444866.6667,325172.6667,28.59185,28.59185,28.59185,28.59185,1020.304787,1,1,1,1
52830,1596701670,444033.3333,324188,28.5893,28.5893,28.5893,28.5893,1024.84256,1,1,1,1
52860,1596703470,445566.6667,325868.3333,28.64531333,28.64531333,28.64531333,28.64531333,1022.725853,1,1,1,1
52890,1596705270,441833.3333,321759,28.62119,28.62119,28.62119,28.62119,1022.476093,1,1,1,1
52920,1596707070,442900,322771.6667,28.57842333,28.57842333,28.57842333,28.57842333,1024.38924,1,1,1,1
52950,1596708870,450433.3333,330353.6667,28.67588333,28.67588333,28.67588333,28.67588333,1022.425507,1,1,1,1
52980,1596710670,458033.3333,338310.6667,28.72598667,28.72598667,28.72598667,28.72598667,1030.758307,1,1,1,1
53010,1596712470,450466.6667,330238.3333,28.73353,28.73353,28.73353,28.73353,1033.43632,1,1,1,1
53040,1596714270,441533.3333,321498.6667,28.72183667,28.72183667,28.72183667,28.72183667,1033.00064,1,1,1,1
53070,1596716070,437100,316869.6667,28.76045333,28.76045333,28.76045333,28.76045333,1027.36732,1,1,1,1
53100,1596717870,450566.6667,330613.6667,28.75600333,28.75600333,28.75600333,28.75600333,1025.16456,1,1,1,1
53130,1596719670,454733.3333,334896.3333,28.75641667,28.75641667,28.75641667,28.75641667,1026.521813,1,1,1,1
53160,1596721470,450666.6667,330412,28.76437333,28.76437333,28.76437333,28.76437333,1028.184173,1,1,1,1
53190,1596723270,466000,345573.3333,28.74143,28.74143,28.74143,28.74143,1023.27876,1,1,1,1
53220,1596725070,500233.3333,379918.6667,28.74956667,28.74956667,28.74956667,28.74956667,1029.75516,1,1,1,1
53280,1596726870,503466.6667,383681,28.79849,28.79849,28.79849,28.79849,1033.082493,1,1,1,1
53310,1596730470,456433.3333,366725.3333,27.72165,0,27.72165,27.72165,810.4209867,1,0.001,1,1
53340,1596732270,433766.6667,343519.3333,27.71453333,0,27.71453333,27.71453333,801.18612,1,0.001,1,1
53370,1596734070,416600,326243.6667,27.64936667,0,27.64936667,27.64936667,804.9567867,1,0.001,1,1
53400,1596735870,411866.6667,322194.6667,27.60551333,0,27.60551333,27.60551333,803.1211067,1,0.001,1,1
53430,1596737670,412466.6667,322773,27.54916667,0,27.54916667,27.54916667,795.8884267,1,0.001,1,1
53460,1596739470,416900,327055,27.41557,0,27.41557,27.41557,793.2261867,1,0.001,1,1
53490,1596741270,419466.6667,330151.6667,27.36003667,0,27.36003667,27.36003667,795.1573467,1,0.001,1,1
53550,1596743070,424500,334347,27.23750667,0,27.23750667,27.23750667,787.1607333,1,0.001,1,1
53730,1596755670,465600,375463.3333,29.76326667,0,29.76326667,29.76326667,899.8584933,1,0.001,1,1
53760,1596757470,443000,352920.6667,29.81011,0,29.81011,29.81011,899.1583067,1,0.001,1,1
53790,1596759270,439866.6667,349942.6667,29.69978,0,29.69978,29.69965,890.9431067,1,0.001,1,1
53820,1596761070,438500,348495.6667,29.80718333,0,29.80718333,29.80718333,896.0122267,1,0.001,1,1
53850,1596762870,442300,352313.3333,29.82708667,0,29.82708667,29.82708667,895.7256933,1,0.001,1,1
53880,1596764670,447066.6667,357031.3333,29.8506,0,29.8506,29.8506,897.9962133,1,0.001,1,1
53910,1596766470,454300,364584.3333,29.75839,0,29.75839,29.75839,898.3795333,1,0.001,1,1
53940,1596768270,458233.3333,368519.3333,29.79025667,0,29.79087,29.79025667,901.38048,1,0.001,1,1
53970,1596770070,458800,369358.3333,29.75325333,0,29.75325333,29.75325333,892.16372,1,0.001,1,1
54000,1596771870,461666.6667,371268.6667,29.73253333,0,29.73253333,29.73253333,898.0584667,1,0.001,1,1
54060,1596773670,466700,376766.3333,29.72557,0,29.72557,29.72557,893.78828,1,0.001,1,1
54090,1596777270,443966.6667,323900.6667,29.00110333,29.00110333,29.00110333,29.00110333,1048.247107,1,1,1,1
54120,1596779070,439133.3333,318895,28.927,28.927,28.927,28.927,1038.595507,1,1,1,1
54150,1596780870,437966.6667,317622,28.86325,28.86325,28.86325,28.86325,1038.81288,1,1,1,1
54180,1596782670,442066.6667,322077.3333,28.73791,28.73791,28.73791,28.73791,1037.011733,1,1,1,1
54210,1596784470,446600,326564,28.78405333,28.78405333,28.78405333,28.78405333,1038.16048,1,1,1,1
54240,1596786270,450000,330006,28.85843,28.85843,28.85843,28.85843,1038.726267,1,1,1,1
54270,1596788070,450033.3333,329949.6667,28.85253333,28.85253333,28.85253333,28.85253333,1038.12968,1,1,1,1
54300,1596789870,450166.6667,329803.6667,28.82048333,28.82048333,28.82048333,28.82048333,1032.81976,1,1,1,1
54330,1596791670,453066.6667,332726.6667,28.78459333,28.78459333,28.78459333,28.78459333,1029.107987,1,1,1,1
54360,1596793470,447833.3333,327808,28.76822,28.76822,28.76822,28.76822,1030.139973,1,1,1,1
54390,1596795270,435133.3333,315191,28.73730333,28.73730333,28.73730333,28.73730333,1032.408907,1,1,1,1
54420,1596797070,447700,327865,28.74717333,28.74718667,28.74717333,28.74718667,1029.551413,1,1,1,1
54450,1596798870,451900,331684,28.77329667,28.77329667,28.77351333,28.77329667,1028.71692,1,1,1,1
54480,1596800670,454766.6667,334374.3333,28.75372,28.75372,28.75372,28.75372,1031.881293,1,1,1,1
54510,1596802470,470366.6667,350520,28.78658333,28.78658333,28.78658333,28.78658333,1027.360973,1,1,1,1
54540,1596804270,511400,391348.3333,28.86239,28.86239,28.86239,28.86239,1036.41244,1,1,1,1
54570,1596806070,529866.6667,409721.6667,28.85576667,28.85576667,28.85576667,28.85576667,1030.824667,1,1,1,1
54600,1596807870,529233.3333,409289,28.87397333,28.87397333,28.87397333,28.87397333,1035.588307,1,1,1,1
54630,1596809670,507133.3333,387125,28.83592667,28.83592667,28.83592667,28.83592667,1034.893533,1,1,1,1
54690,1596811470,463966.6667,343663.6667,28.66700667,28.66700667,28.66700667,28.66700667,1027.282853,1,1,1,1
54750,1596815070,403400,313165,0,29.41163667,29.41163667,29.41163667,867.9964533,0.001,1,1,1
54780,1596818670,412533.3333,352342.6667,0,31.76155,0,31.76155,680.59068,0.001,1,0.001,1
54810,1596820470,407300,347597.6667,0,31.77500667,0,31.77500667,685.6713733,0.001,1,0.001,1
54840,1596822270,405800,345659.6667,0,31.76207667,0,31.76207667,680.02088,0.001,1,0.001,1
54870,1596824070,403833.3333,343518.3333,0,31.78862,0,31.78862,677.8827067,0.001,1,0.001,1
54900,1596825870,406033.3333,345775,0,31.83988333,0,31.83988333,685.2942133,0.001,1,0.001,1
54930,1596827670,410866.6667,351129,0,31.81740333,0,31.81740333,681.009,0.001,1,0.001,1
54990,1596829470,428800,368750,0,31.86663667,0,31.86663667,683.0054933,0.001,1,0.001,1
55020,1596833070,427166.6667,396788.3333,0,0,0,29.53134333,338.1720533,0.001,0.001,0.001,1
55050,1596834870,421933.3333,392013.6667,0,0,0,29.65299667,340.3490533,0.001,0.001,0.001,1
55110,1596836670,423866.6667,393983.3333,0,0,0,29.32367333,338.4784667,0.001,0.001,0.001,1
55140,1596840270,472133.3333,413281.3333,0,31.55392333,0,31.55392333,674.5984,0.001,1,0.001,1
55170,1596842070,458966.6667,399103,0,32.29285,0,32.29285,696.6862933,0.001,1,0.001,1
55200,1596843870,465166.6667,405497.6667,0,32.07698,0,32.07698,683.1122667,0.001,1,0.001,1
55230,1596845670,465433.3333,405410.6667,0,31.93784667,0,31.93784667,684.70696,0.001,1,0.001,1
55290,1596847470,471833.3333,411660.6667,0,31.90385667,0,31.90385667,685.63796,0.001,1,0.001,1
55320,1596851070,453966.6667,363079,0,29.34666667,29.34666667,29.34666667,873.8366,0.001,1,1,1
55350,1596852870,435600,342940,0,27.22383667,27.22383667,27.22383667,771.5759333,0.001,1,1,1
55380,1596854670,444566.6667,352603.3333,0,27.00488,27.00488,27.00488,755.83592,0.001,1,1,1
55410,1596856470,452433.3333,359780.6667,0,27.41665667,27.41665667,27.41665667,771.0051067,0.001,1,1,1
55440,1596858270,449600,349913.3333,0,28.5721,28.5721,28.5721,808.7169067,0.001,1,1,1
55470,1596860070,447466.6667,347308.3333,0,28.52297667,28.52297667,28.52297667,815.5069067,0.001,1,1,1
55500,1596861870,445166.6667,345225.6667,0,28.36381333,28.36381333,28.36381333,805.3066933,0.001,1,1,1
55530,1596863670,444033.3333,344386.6667,0,28.37088333,28.37088333,28.37088333,804.16,0.001,1,1,1
55560,1596865470,442766.6667,342823.3333,0,28.34713333,28.34713333,28.34713333,808.0702933,0.001,1,1,1
55590,1596867270,448500,348552.3333,0,28.58365667,28.58365667,28.58365667,807.17364,0.001,1,1,1
55620,1596869070,441633.3333,341289.3333,0,28.31377,28.31377,28.31377,802.9490933,0.001,1,1,1
55650,1596870870,441733.3333,341984.3333,0,28.41866333,28.41866333,28.41866333,800.1594533,0.001,1,1,1
55680,1596872670,444300,344300,0,28.62947333,28.62917,28.62947333,822.40844,0.001,1,1,1
55710,1596874470,443233.3333,343055.3333,0,28.73646333,28.73646333,28.73646333,827.6383733,0.001,1,1,1
55740,1596876270,436000,335880.6667,0,28.34273,28.34273,28.34273,801.09708,0.001,1,1,1
55770,1596878070,431533.3333,331627.3333,0,28.10081,28.10081,28.10081,793.5812267,0.001,1,1,1
55800,1596879870,427400,327835.6667,0,28.12526333,28.12526333,28.12526333,788.8762,0.001,1,1,1
55830,1596881670,436233.3333,335996,0,28.19476333,28.19476333,28.19476333,794.8599867,0.001,1,1,1
55860,1596883470,444166.6667,344386.6667,0,28.33265667,28.33265667,28.33265667,802.6226133,0.001,1,1,1
55890,1596885270,445600,346007.3333,0,28.26746333,28.26746333,28.26746333,801.94996,0.001,1,1,1
55920,1596887070,449500,349941.3333,0,28.63155,28.63155,28.63155,809.4261467,0.001,1,1,1
55950,1596888870,458500,358738.3333,0,29.05562333,29.05562333,29.05562333,830.44668,0.001,1,1,1
55980,1596890670,479933.3333,380295.3333,0,29.00152,29.00152,29.00152,834.5977733,0.001,1,1,1
56040,1596892470,474000,368056,0,27.30793333,27.30793333,27.30793333,749.14532,0.001,1,1,1
56070,1596896070,486400,426301.6667,0,0,27.64243667,27.64243667,593.33988,0.001,0.001,1,1
56100,1596897870,444300,384231.3333,0,0,27.54488333,27.54488333,587.66344,0.001,0.001,1,1
56130,1596899670,417633.3333,357522,0,0,27.49760333,27.49760333,593.5500667,0.001,0.001,1,1
56160,1596901470,415766.6667,355815,0,0,27.51119667,27.51119667,592.7936,0.001,0.001,1,1
56190,1596903270,442400,382262.6667,0,0,27.45144333,27.45144333,593.3752533,0.001,0.001,1,1
56220,1596905070,459200,399335.6667,0,0,27.35463667,27.35463667,588.6581867,0.001,0.001,1,1
56250,1596906870,474466.6667,414525,0,0,27.25945667,27.25951,583.0625733,0.001,0.001,1,1
56280,1596908670,487633.3333,427315.3333,0,0,27.08020667,27.08079667,580.7489333,0.001,0.001,1,1
56310,1596910470,493800,432755.3333,0,0,27.00823,27.00845333,573.3264133,0.001,0.001,1,1
56340,1596912270,455333.3333,393403,0,0,27.00483667,27.00483667,575.9282667,0.001,0.001,1,1
56430,1596914070,411400,349131.6667,0,0,27.00472,27.00472,571.10424,0.001,0.001,1,1
56640,1596930270,475800,407813,0,0,0,26.73346667,244.22972,0.001,0.001,0.001,1
56670,1596932070,409466.6667,327025.3333,0,0,0,28,289.3485467,0.001,0.001,0.001,1
56700,1596933870,409733.3333,326852,0,0,0,28.00013,286.7568667,0.001,0.001,0.001,1
56730,1596935670,403200,320255,0,0,0,28.00047333,287.5265867,0.001,0.001,0.001,1
